run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
51,"([np.int64(12), np.int64(20), np.int64(27), np.int64(40), np.int64(42), np.int64(57), np.int64(66), np.int64(80), np.int64(88), np.int64(90), np.int64(94), np.int64(105), np.int64(106), np.int64(136), np.int64(144), np.int64(153), np.int64(156), np.int64(163), np.int64(164), np.int64(165), np.int64(171), np.int64(175), np.int64(178), np.int64(179), np.int64(184), np.int64(186), np.int64(192), np.int64(195), np.int64(196), np.int64(204), np.int64(205), np.int64(210), np.int64(231), np.int64(233), np.int64(235), np.int64(239), np.int64(245)], np.float64(6.105884691427985))","([np.int64(40), np.int64(57), np.int64(88), np.int64(105), np.int64(156), np.int64(164), np.int64(171), np.int64(175), np.int64(186), np.int64(195), np.int64(204), np.int64(231), np.int64(245)], np.float64(0.46112730900413623))","([np.int64(88)], np.float64(117.66027538849204))","([np.int64(40), np.int64(43), np.int64(57), np.int64(88), np.int64(90), np.int64(144), np.int64(164), np.int64(171), np.int64(196)], np.float64(93.3986702715017))","([], np.float64(118.27815892752471))"
52,"([np.int64(0), np.int64(1), np.int64(5), np.int64(9), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(30), np.int64(32), np.int64(34), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(49), np.int64(50), np.int64(53), np.int64(58), np.int64(60), np.int64(62), np.int64(63), np.int64(66), np.int64(67), np.int64(68), np.int64(69), np.int64(70), np.int64(73), np.int64(74), np.int64(75), np.int64(76), np.int64(78), np.int64(80), np.int64(83), np.int64(85), np.int64(87), np.int64(88), np.int64(91), np.int64(93), np.int64(97), np.int64(98), np.int64(99), np.int64(104), np.int64(106), np.int64(108), np.int64(109), np.int64(110), np.int64(113), np.int64(114), np.int64(115), np.int64(119), np.int64(120), np.int64(121), np.int64(123), np.int64(126), np.int64(132), np.int64(133), np.int64(138), np.int64(140), np.int64(142), np.int64(144), np.int64(145), np.int64(146), np.int64(147), np.int64(150), np.int64(154), np.int64(157), np.int64(158), np.int64(159), np.int64(160), np.int64(161), np.int64(162), np.int64(169), np.int64(170), np.int64(173), np.int64(176), np.int64(177), np.int64(179), np.int64(180), np.int64(182), np.int64(183), np.int64(184), np.int64(185), np.int64(187), np.int64(188), np.int64(190), np.int64(191), np.int64(192), np.int64(199), np.int64(201), np.int64(202), np.int64(204), np.int64(206), np.int64(208), np.int64(209), np.int64(212), np.int64(213), np.int64(214), np.int64(217), np.int64(218), np.int64(219), np.int64(220), np.int64(222), np.int64(226), np.int64(227), np.int64(228), np.int64(230), np.int64(232), np.int64(234), np.int64(236), np.int64(237), np.int64(238), np.int64(239), np.int64(240), np.int64(242), np.int64(243), np.int64(244), np.int64(245), np.int64(246), np.int64(248), np.int64(249)], np.float64(69.87692374336551))","([np.int64(5), np.int64(16), np.int64(22), np.int64(42), np.int64(67), np.int64(78), np.int64(109), np.int64(118), np.int64(123), np.int64(147), np.int64(176), np.int64(182), np.int64(227)], np.float64(1.5759783079518916))","([np.int64(67), np.int64(147), np.int64(176)], np.float64(105.42391669509539))","([np.int64(67), np.int64(147), np.int64(176)], np.float64(97.10958876736179))","([np.int64(176), np.int64(220)], np.float64(159.83991041041125))"
53,"([np.int64(0), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(64), np.int64(71), np.int64(73), np.int64(78), np.int64(82), np.int64(92), np.int64(122), np.int64(126), np.int64(147), np.int64(148), np.int64(159), np.int64(164), np.int64(176), np.int64(178), np.int64(182), np.int64(197), np.int64(202), np.int64(208), np.int64(210), np.int64(217), np.int64(224), np.int64(228), np.int64(249)], np.float64(13.14317232126135))","([np.int64(0), np.int64(18), np.int64(73), np.int64(82), np.int64(122), np.int64(126), np.int64(147), np.int64(164), np.int64(176), np.int64(178), np.int64(182), np.int64(210), np.int64(228)], np.float64(1.3444351875387341))","([np.int64(182)], np.float64(115.25444562026544))","([np.int64(92), np.int64(147), np.int64(176), np.int64(178), np.int64(182), np.int64(202), np.int64(224), np.int64(247)], np.float64(109.14836320056308))","([], np.float64(117.50480094247034))"
54,"([np.int64(5), np.int64(21), np.int64(22), np.int64(35), np.int64(40), np.int64(45), np.int64(48), np.int64(57), np.int64(60), np.int64(65), np.int64(78), np.int64(79), np.int64(81), np.int64(92), np.int64(100), np.int64(101), np.int64(111), np.int64(117), np.int64(127), np.int64(130), np.int64(135), np.int64(137), np.int64(141), np.int64(151), np.int64(153), np.int64(175), np.int64(179), np.int64(185), np.int64(190), np.int64(200), np.int64(201), np.int64(204), np.int64(205), np.int64(206), np.int64(232), np.int64(234), np.int64(246), np.int64(248)], np.float64(4.6839419198579595))","([np.int64(5), np.int64(48), np.int64(65), np.int64(78), np.int64(81), np.int64(101), np.int64(111), np.int64(135), np.int64(137), np.int64(153), np.int64(175), np.int64(179), np.int64(205)], np.float64(4.22077569895692))","([np.int64(137)], np.float64(122.17734567776026))","([np.int64(5), np.int64(48), np.int64(135), np.int64(137), np.int64(161)], np.float64(103.85665043176108))","([], np.float64(127.18578394116712))"
55,"([np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(15), np.int64(22), np.int64(29), np.int64(30), np.int64(33), np.int64(34), np.int64(39), np.int64(42), np.int64(50), np.int64(51), np.int64(61), np.int64(65), np.int64(71), np.int64(73), np.int64(74), np.int64(77), np.int64(90), np.int64(101), np.int64(109), np.int64(110), np.int64(120), np.int64(121), np.int64(137), np.int64(142), np.int64(143), np.int64(153), np.int64(154), np.int64(155), np.int64(167), np.int64(168), np.int64(170), np.int64(175), np.int64(176), np.int64(180), np.int64(190), np.int64(195), np.int64(197), np.int64(218), np.int64(221), np.int64(226), np.int64(232), np.int64(234), np.int64(235), np.int64(244)], np.float64(8.455552008949125))","([np.int64(9), np.int64(33), np.int64(42), np.int64(77), np.int64(90), np.int64(101), np.int64(142), np.int64(153), np.int64(154), np.int64(167), np.int64(170), np.int64(218), np.int64(226)], np.float64(2.8439267858365698))","([], np.float64(113.6143329781617))","([np.int64(154), np.int64(168), np.int64(245)], np.float64(128.9193523045622))","([], np.float64(114.98984875878398))"
56,"([np.int64(9), np.int64(13), np.int64(16), np.int64(19), np.int64(29), np.int64(31), np.int64(33), np.int64(35), np.int64(41), np.int64(51), np.int64(60), np.int64(76), np.int64(80), np.int64(106), np.int64(118), np.int64(119), np.int64(123), np.int64(125), np.int64(127), np.int64(129), np.int64(133), np.int64(138), np.int64(152), np.int64(159), np.int64(161), np.int64(167), np.int64(169), np.int64(172), np.int64(173), np.int64(183), np.int64(192), np.int64(198), np.int64(205), np.int64(207), np.int64(209), np.int64(228), np.int64(236)], np.float64(15.233405597112917))","([np.int64(16), np.int64(29), np.int64(35), np.int64(51), np.int64(76), np.int64(123), np.int64(127), np.int64(129), np.int64(152), np.int64(161), np.int64(173), np.int64(198), np.int64(209)], np.float64(1.2994060887384962))","([], np.float64(110.84483355163633))","([np.int64(107), np.int64(161)], np.float64(134.09983169868525))","([np.int64(35), np.int64(107), np.int64(161), np.int64(169)], np.float64(158.9716022944633))"
57,"([np.int64(2), np.int64(14), np.int64(31), np.int64(45), np.int64(48), np.int64(60), np.int64(62), np.int64(68), np.int64(91), np.int64(97), np.int64(106), np.int64(119), np.int64(122), np.int64(131), np.int64(142), np.int64(149), np.int64(154), np.int64(155), np.int64(167), np.int64(194), np.int64(198), np.int64(214), np.int64(215), np.int64(217), np.int64(224), np.int64(234), np.int64(238), np.int64(245)], np.float64(1.7398247087309155))","([np.int64(14), np.int64(31), np.int64(68), np.int64(97), np.int64(119), np.int64(149), np.int64(154), np.int64(167), np.int64(214), np.int64(217), np.int64(224), np.int64(234), np.int64(245)], np.float64(15.019982237177384))","([np.int64(68), np.int64(217)], np.float64(105.9803035032825))","([np.int64(14), np.int64(31), np.int64(68), np.int64(119), np.int64(217), np.int64(234)], np.float64(100.14798578265426))","([np.int64(14), np.int64(31), np.int64(188)], np.float64(207.0875201827656))"
58,"([np.int64(1), np.int64(5), np.int64(17), np.int64(31), np.int64(38), np.int64(39), np.int64(40), np.int64(54), np.int64(58), np.int64(68), np.int64(76), np.int64(80), np.int64(85), np.int64(86), np.int64(89), np.int64(107), np.int64(109), np.int64(115), np.int64(116), np.int64(123), np.int64(125), np.int64(126), np.int64(131), np.int64(133), np.int64(148), np.int64(149), np.int64(152), np.int64(158), np.int64(160), np.int64(174), np.int64(180), np.int64(183), np.int64(190), np.int64(194), np.int64(216), np.int64(219), np.int64(233)], np.float64(8.508323384971241))","([np.int64(1), np.int64(5), np.int64(17), np.int64(39), np.int64(54), np.int64(58), np.int64(68), np.int64(89), np.int64(126), np.int64(131), np.int64(148), np.int64(149), np.int64(183)], np.float64(0.3161954017911398))","([], np.float64(116.26846628736736))","([np.int64(7), np.int64(39), np.int64(115), np.int64(128), np.int64(131), np.int64(149), np.int64(160)], np.float64(119.08900757124677))","([], np.float64(116.19412528160859))"
59,"([np.int64(5), np.int64(8), np.int64(9), np.int64(13), np.int64(18), np.int64(30), np.int64(37), np.int64(38), np.int64(53), np.int64(55), np.int64(61), np.int64(63), np.int64(66), np.int64(69), np.int64(71), np.int64(82), np.int64(84), np.int64(86), np.int64(95), np.int64(107), np.int64(124), np.int64(127), np.int64(129), np.int64(165), np.int64(167), np.int64(172), np.int64(182), np.int64(184), np.int64(189), np.int64(204), np.int64(207), np.int64(215), np.int64(216), np.int64(219), np.int64(222), np.int64(227), np.int64(228), np.int64(247)], np.float64(15.995265231284055))","([np.int64(5), np.int64(9), np.int64(61), np.int64(66), np.int64(69), np.int64(86), np.int64(107), np.int64(124), np.int64(167), np.int64(216), np.int64(219), np.int64(222), np.int64(228)], np.float64(4.258426028329747))","([], np.float64(125.18681573050885))","([np.int64(0), np.int64(5), np.int64(8), np.int64(182), np.int64(216)], np.float64(139.72035715332828))","([np.int64(124), np.int64(182), np.int64(216)], np.float64(157.6113642475077))"
60,"([np.int64(4), np.int64(7), np.int64(8), np.int64(11), np.int64(22), np.int64(27), np.int64(33), np.int64(34), np.int64(50), np.int64(53), np.int64(55), np.int64(58), np.int64(61), np.int64(71), np.int64(74), np.int64(76), np.int64(78), np.int64(80), np.int64(86), np.int64(88), np.int64(97), np.int64(106), np.int64(107), np.int64(109), np.int64(111), np.int64(120), np.int64(123), np.int64(127), np.int64(131), np.int64(140), np.int64(142), np.int64(145), np.int64(150), np.int64(153), np.int64(156), np.int64(164), np.int64(176), np.int64(178), np.int64(179), np.int64(184), np.int64(186), np.int64(187), np.int64(192), np.int64(193), np.int64(197), np.int64(205), np.int64(206), np.int64(207), np.int64(210), np.int64(214), np.int64(220), np.int64(222), np.int64(227), np.int64(231), np.int64(245), np.int64(247), np.int64(248), np.int64(249)], np.float64(1.4348777060051752))","([np.int64(11), np.int64(33), np.int64(58), np.int64(74), np.int64(76), np.int64(78), np.int64(142), np.int64(145), np.int64(193), np.int64(206), np.int64(207), np.int64(210), np.int64(227)], np.float64(0.6489650890099004))","([], np.float64(110.68776752061324))","([np.int64(30), np.int64(58), np.int64(142), np.int64(186)], np.float64(114.40437535018482))","([], np.float64(110.54008889060113))"
61,"([np.int64(8), np.int64(18), np.int64(21), np.int64(33), np.int64(36), np.int64(54), np.int64(56), np.int64(64), np.int64(68), np.int64(86), np.int64(95), np.int64(115), np.int64(120), np.int64(126), np.int64(139), np.int64(157), np.int64(162), np.int64(189), np.int64(192), np.int64(199), np.int64(204), np.int64(205), np.int64(206), np.int64(210), np.int64(221), np.int64(222), np.int64(224), np.int64(226), np.int64(237), np.int64(239), np.int64(245)], np.float64(4.7989583552505675))","([np.int64(18), np.int64(86), np.int64(139), np.int64(157), np.int64(162), np.int64(189), np.int64(204), np.int64(205), np.int64(206), np.int64(210), np.int64(224), np.int64(226), np.int64(237)], np.float64(3.9803699229026206))","([np.int64(139), np.int64(157)], np.float64(115.7981240765806))","([np.int64(139), np.int64(157), np.int64(204)], np.float64(101.98105332053835))","([], np.float64(123.05292723265475))"
62,"([np.int64(0), np.int64(1), np.int64(14), np.int64(33), np.int64(36), np.int64(38), np.int64(41), np.int64(45), np.int64(50), np.int64(52), np.int64(58), np.int64(74), np.int64(75), np.int64(82), np.int64(92), np.int64(94), np.int64(96), np.int64(101), np.int64(102), np.int64(123), np.int64(126), np.int64(137), np.int64(141), np.int64(147), np.int64(148), np.int64(156), np.int64(162), np.int64(188), np.int64(189), np.int64(222), np.int64(231), np.int64(238), np.int64(240), np.int64(247)], np.float64(2.335530023325853))","([np.int64(14), np.int64(33), np.int64(41), np.int64(45), np.int64(50), np.int64(52), np.int64(74), np.int64(82), np.int64(94), np.int64(96), np.int64(102), np.int64(188), np.int64(247)], np.float64(10.364500309384683))","([np.int64(41), np.int64(96), np.int64(188)], np.float64(107.20004428389923))","([np.int64(41), np.int64(96), np.int64(126), np.int64(141), np.int64(142), np.int64(155), np.int64(188), np.int64(193), np.int64(247)], np.float64(106.89134295951449))","([np.int64(96), np.int64(97), np.int64(114), np.int64(188)], np.float64(162.5494558201599))"
63,"([np.int64(6), np.int64(31), np.int64(33), np.int64(34), np.int64(38), np.int64(47), np.int64(50), np.int64(53), np.int64(66), np.int64(69), np.int64(72), np.int64(80), np.int64(85), np.int64(88), np.int64(89), np.int64(90), np.int64(98), np.int64(117), np.int64(122), np.int64(139), np.int64(144), np.int64(158), np.int64(159), np.int64(168), np.int64(170), np.int64(171), np.int64(201), np.int64(213), np.int64(246)], np.float64(4.025557054410005))","([np.int64(6), np.int64(33), np.int64(50), np.int64(53), np.int64(69), np.int64(85), np.int64(90), np.int64(98), np.int64(122), np.int64(158), np.int64(159), np.int64(170), np.int64(246)], np.float64(0.9523323502835374))","([np.int64(85)], np.float64(123.11619730505394))","([np.int64(50), np.int64(53), np.int64(85), np.int64(213), np.int64(247)], np.float64(110.96475311171787))","([np.int64(85), np.int64(158), np.int64(218)], np.float64(164.89939296631374))"
64,"([np.int64(17), np.int64(30), np.int64(66), np.int64(72), np.int64(76), np.int64(85), np.int64(86), np.int64(91), np.int64(93), np.int64(118), np.int64(120), np.int64(132), np.int64(143), np.int64(144), np.int64(148), np.int64(154), np.int64(155), np.int64(160), np.int64(174), np.int64(180), np.int64(181), np.int64(185), np.int64(192), np.int64(223), np.int64(225), np.int64(240), np.int64(241)], np.float64(2.0657784326816464))","([np.int64(30), np.int64(85), np.int64(86), np.int64(91), np.int64(132), np.int64(144), np.int64(148), np.int64(174), np.int64(185), np.int64(223), np.int64(225), np.int64(240), np.int64(241)], np.float64(1.5140343294426153))","([np.int64(86)], np.float64(114.34363616174373))","([np.int64(86)], np.float64(156.1879389824833))","([np.int64(225)], np.float64(232.8499456419369))"
65,"([np.int64(0), np.int64(4), np.int64(8), np.int64(13), np.int64(18), np.int64(25), np.int64(41), np.int64(56), np.int64(63), np.int64(67), np.int64(77), np.int64(82), np.int64(88), np.int64(97), np.int64(115), np.int64(116), np.int64(118), np.int64(125), np.int64(137), np.int64(141), np.int64(143), np.int64(149), np.int64(157), np.int64(164), np.int64(167), np.int64(171), np.int64(179), np.int64(180), np.int64(182), np.int64(192), np.int64(212), np.int64(217), np.int64(219), np.int64(223), np.int64(237), np.int64(241)], np.float64(15.131016593977595))","([np.int64(13), np.int64(25), np.int64(56), np.int64(63), np.int64(67), np.int64(77), np.int64(97), np.int64(118), np.int64(137), np.int64(149), np.int64(179), np.int64(182), np.int64(217)], np.float64(1.079682077858425))","([], np.float64(118.69092185136903))","([np.int64(41), np.int64(182), np.int64(217)], np.float64(118.47921948955558))","([np.int64(41), np.int64(63), np.int64(72), np.int64(125), np.int64(217)], np.float64(135.33308197854407))"
66,"([np.int64(4), np.int64(12), np.int64(27), np.int64(28), np.int64(29), np.int64(49), np.int64(50), np.int64(66), np.int64(69), np.int64(72), np.int64(84), np.int64(85), np.int64(95), np.int64(97), np.int64(113), np.int64(116), np.int64(118), np.int64(127), np.int64(130), np.int64(134), np.int64(144), np.int64(145), np.int64(150), np.int64(155), np.int64(156), np.int64(169), np.int64(173), np.int64(179), np.int64(181), np.int64(188), np.int64(190), np.int64(191), np.int64(195), np.int64(206), np.int64(211), np.int64(215), np.int64(217), np.int64(218), np.int64(220), np.int64(228), np.int64(239), np.int64(244), np.int64(249)], np.float64(12.532298084240262))","([np.int64(12), np.int64(27), np.int64(69), np.int64(85), np.int64(116), np.int64(130), np.int64(134), np.int64(144), np.int64(150), np.int64(169), np.int64(179), np.int64(211), np.int64(244)], np.float64(7.074403019689534))","([], np.float64(112.08371891018874))","([np.int64(12), np.int64(29), np.int64(74), np.int64(169), np.int64(211)], np.float64(119.102628822343))","([np.int64(29), np.int64(74), np.int64(95)], np.float64(213.43105427452198))"
67,"([np.int64(10), np.int64(12), np.int64(14), np.int64(37), np.int64(41), np.int64(42), np.int64(48), np.int64(56), np.int64(57), np.int64(58), np.int64(60), np.int64(64), np.int64(77), np.int64(82), np.int64(92), np.int64(109), np.int64(123), np.int64(126), np.int64(153), np.int64(154), np.int64(158), np.int64(165), np.int64(168), np.int64(181), np.int64(183), np.int64(187), np.int64(198), np.int64(221), np.int64(231), np.int64(236), np.int64(241)], np.float64(3.221063360241378))","([np.int64(10), np.int64(12), np.int64(14), np.int64(48), np.int64(60), np.int64(92), np.int64(109), np.int64(123), np.int64(158), np.int64(165), np.int64(181), np.int64(221), np.int64(236)], np.float64(1.5209085665525002))","([np.int64(14)], np.float64(122.84623695934289))","([np.int64(10), np.int64(14), np.int64(48), np.int64(109), np.int64(168), np.int64(181)], np.float64(95.80491940498537))","([], np.float64(124.43235211149229))"
68,"([np.int64(6), np.int64(9), np.int64(20), np.int64(22), np.int64(26), np.int64(30), np.int64(40), np.int64(56), np.int64(65), np.int64(69), np.int64(87), np.int64(88), np.int64(97), np.int64(99), np.int64(100), np.int64(104), np.int64(110), np.int64(118), np.int64(122), np.int64(129), np.int64(133), np.int64(138), np.int64(139), np.int64(152), np.int64(156), np.int64(160), np.int64(161), np.int64(164), np.int64(166), np.int64(168), np.int64(170), np.int64(176), np.int64(180), np.int64(185), np.int64(188), np.int64(198), np.int64(207), np.int64(211), np.int64(232), np.int64(239), np.int64(241), np.int64(244)], np.float64(9.005680348127745))","([np.int64(6), np.int64(9), np.int64(40), np.int64(56), np.int64(69), np.int64(99), np.int64(100), np.int64(110), np.int64(122), np.int64(152), np.int64(170), np.int64(176), np.int64(244)], np.float64(0.23843786835763084))","([np.int64(6), np.int64(110)], np.float64(105.3008636660387))","([np.int64(6), np.int64(18), np.int64(99), np.int64(100), np.int64(110), np.int64(152), np.int64(168)], np.float64(92.45613467671356))","([], np.float64(112.84165556234873))"
69,"([np.int64(2), np.int64(3), np.int64(7), np.int64(8), np.int64(15), np.int64(20), np.int64(30), np.int64(35), np.int64(38), np.int64(40), np.int64(48), np.int64(53), np.int64(54), np.int64(64), np.int64(67), np.int64(73), np.int64(76), np.int64(87), np.int64(91), np.int64(95), np.int64(96), np.int64(105), np.int64(113), np.int64(114), np.int64(121), np.int64(127), np.int64(138), np.int64(144), np.int64(147), np.int64(156), np.int64(168), np.int64(170), np.int64(173), np.int64(174), np.int64(179), np.int64(204), np.int64(206), np.int64(208), np.int64(212), np.int64(213), np.int64(214), np.int64(215), np.int64(231), np.int64(234), np.int64(248)], np.float64(3.6126352156477024))","([np.int64(20), np.int64(73), np.int64(76), np.int64(91), np.int64(105), np.int64(138), np.int64(147), np.int64(168), np.int64(179), np.int64(204), np.int64(206), np.int64(213), np.int64(231)], np.float64(2.0463736726109207))","([], np.float64(111.51683373667471))","([np.int64(73), np.int64(76), np.int64(135), np.int64(179), np.int64(181)], np.float64(91.60927159907006))","([np.int64(73), np.int64(105), np.int64(195)], np.float64(161.14924113550106))"
70,"([np.int64(3), np.int64(8), np.int64(11), np.int64(12), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(29), np.int64(35), np.int64(45), np.int64(46), np.int64(47), np.int64(50), np.int64(61), np.int64(73), np.int64(78), np.int64(79), np.int64(84), np.int64(87), np.int64(91), np.int64(92), np.int64(96), np.int64(97), np.int64(103), np.int64(105), np.int64(113), np.int64(120), np.int64(133), np.int64(145), np.int64(159), np.int64(161), np.int64(166), np.int64(172), np.int64(186), np.int64(193), np.int64(194), np.int64(195), np.int64(202), np.int64(206), np.int64(208), np.int64(210), np.int64(214), np.int64(215), np.int64(229), np.int64(236), np.int64(239), np.int64(245)], np.float64(20.37569002040305))","([np.int64(8), np.int64(16), np.int64(17), np.int64(47), np.int64(61), np.int64(73), np.int64(103), np.int64(105), np.int64(120), np.int64(145), np.int64(194), np.int64(229), np.int64(239)], np.float64(3.9217421542456368))","([], np.float64(110.35684986608416))","([np.int64(17), np.int64(59), np.int64(82), np.int64(92), np.int64(145), np.int64(210)], np.float64(115.86683924688444))","([], np.float64(115.81359044995014))"
71,"([np.int64(106), np.int64(113), np.int64(148), np.int64(156)], np.float64(95.411307877514))","([np.int64(14), np.int64(69), np.int64(85), np.int64(98), np.int64(101), np.int64(103), np.int64(106), np.int64(125), np.int64(148), np.int64(152), np.int64(156), np.int64(165), np.int64(196)], np.float64(1.809846753976272))","([np.int64(106), np.int64(113)], np.float64(105.17137673902451))","([np.int64(19), np.int64(25), np.int64(69), np.int64(106), np.int64(113), np.int64(148), np.int64(156)], np.float64(95.04203611606593))","([np.int64(106), np.int64(156), np.int64(176), np.int64(231)], np.float64(119.60496610242352))"
72,"([np.int64(1), np.int64(11), np.int64(15), np.int64(17), np.int64(38), np.int64(41), np.int64(44), np.int64(46), np.int64(51), np.int64(54), np.int64(57), np.int64(75), np.int64(77), np.int64(78), np.int64(90), np.int64(92), np.int64(121), np.int64(124), np.int64(129), np.int64(131), np.int64(138), np.int64(143), np.int64(151), np.int64(152), np.int64(155), np.int64(174), np.int64(177), np.int64(184), np.int64(206), np.int64(211), np.int64(213), np.int64(220), np.int64(221), np.int64(227), np.int64(241), np.int64(243)], np.float64(7.170827425288032))","([np.int64(15), np.int64(17), np.int64(38), np.int64(41), np.int64(44), np.int64(54), np.int64(138), np.int64(177), np.int64(184), np.int64(206), np.int64(213), np.int64(220), np.int64(227), np.int64(243)], np.float64(0.5193428682329346))","([np.int64(44), np.int64(220)], np.float64(110.86991047622493))","([np.int64(22), np.int64(38), np.int64(44), np.int64(75), np.int64(77), np.int64(177), np.int64(220), np.int64(243)], np.float64(100.61814860207238))","([np.int64(220), np.int64(228)], np.float64(160.08848205107597))"
73,"([np.int64(0), np.int64(5), np.int64(8), np.int64(12), np.int64(16), np.int64(23), np.int64(24), np.int64(31), np.int64(50), np.int64(55), np.int64(58), np.int64(60), np.int64(62), np.int64(63), np.int64(66), np.int64(68), np.int64(71), np.int64(76), np.int64(78), np.int64(81), np.int64(103), np.int64(113), np.int64(116), np.int64(124), np.int64(129), np.int64(145), np.int64(147), np.int64(148), np.int64(154), np.int64(155), np.int64(160), np.int64(162), np.int64(167), np.int64(172), np.int64(174), np.int64(190), np.int64(194), np.int64(196), np.int64(198), np.int64(199), np.int64(208), np.int64(211), np.int64(213), np.int64(224), np.int64(225), np.int64(229), np.int64(239), np.int64(240)], np.float64(10.313789946329498))","([np.int64(5), np.int64(24), np.int64(55), np.int64(58), np.int64(63), np.int64(66), np.int64(76), np.int64(116), np.int64(129), np.int64(162), np.int64(174), np.int64(190), np.int64(211)], np.float64(0.8115514258739561))","([np.int64(5)], np.float64(118.10347375773466))","([np.int64(5), np.int64(34), np.int64(58), np.int64(63), np.int64(129), np.int64(194), np.int64(247)], np.float64(92.97288310629298))","([], np.float64(119.5647446589315))"
74,"([np.int64(10), np.int64(11), np.int64(40), np.int64(52), np.int64(67), np.int64(70), np.int64(71), np.int64(76), np.int64(84), np.int64(91), np.int64(97), np.int64(110), np.int64(115), np.int64(124), np.int64(125), np.int64(133), np.int64(135), np.int64(142), np.int64(143), np.int64(145), np.int64(149), np.int64(157), np.int64(172), np.int64(185), np.int64(193), np.int64(195), np.int64(197), np.int64(201), np.int64(207), np.int64(218), np.int64(224), np.int64(243), np.int64(248), np.int64(249)], np.float64(2.7056116861449935))","([np.int64(71), np.int64(76), np.int64(124), np.int64(133), np.int64(135), np.int64(142), np.int64(143), np.int64(149), np.int64(172), np.int64(193), np.int64(197), np.int64(201), np.int64(248)], np.float64(0.3012628834620983))","([np.int64(71)], np.float64(126.4351873559272))","([np.int64(71), np.int64(116), np.int64(195), np.int64(224), np.int64(231), np.int64(248)], np.float64(138.66815740946313))","([], np.float64(131.3295059422648))"
75,"([np.int64(3), np.int64(13), np.int64(14), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(28), np.int64(39), np.int64(49), np.int64(60), np.int64(65), np.int64(67), np.int64(69), np.int64(72), np.int64(76), np.int64(81), np.int64(82), np.int64(87), np.int64(104), np.int64(106), np.int64(110), np.int64(111), np.int64(113), np.int64(119), np.int64(134), np.int64(136), np.int64(139), np.int64(142), np.int64(156), np.int64(162), np.int64(166), np.int64(175), np.int64(177), np.int64(186), np.int64(188), np.int64(190), np.int64(192), np.int64(204), np.int64(215), np.int64(216), np.int64(221), np.int64(226), np.int64(229), np.int64(239), np.int64(247), np.int64(248)], np.float64(8.65014793037709))","([np.int64(22), np.int64(28), np.int64(65), np.int64(67), np.int64(72), np.int64(81), np.int64(106), np.int64(111), np.int64(119), np.int64(142), np.int64(177), np.int64(239), np.int64(247)], np.float64(0.47482950165761517))","([np.int64(72), np.int64(111), np.int64(247)], np.float64(108.72185832147176))","([np.int64(14), np.int64(69), np.int64(72), np.int64(83), np.int64(106), np.int64(111), np.int64(119), np.int64(190), np.int64(202), np.int64(229), np.int64(247)], np.float64(87.41471431628966))","([np.int64(72), np.int64(119), np.int64(192)], np.float64(152.30158741302142))"
76,"([np.int64(4), np.int64(9), np.int64(11), np.int64(15), np.int64(17), np.int64(19), np.int64(40), np.int64(42), np.int64(57), np.int64(58), np.int64(59), np.int64(64), np.int64(68), np.int64(81), np.int64(85), np.int64(105), np.int64(114), np.int64(118), np.int64(124), np.int64(128), np.int64(141), np.int64(145), np.int64(151), np.int64(167), np.int64(174), np.int64(182), np.int64(188), np.int64(197), np.int64(213), np.int64(218), np.int64(228), np.int64(239), np.int64(246)], np.float64(24.814462033632896))","([np.int64(4), np.int64(19), np.int64(40), np.int64(42), np.int64(57), np.int64(81), np.int64(105), np.int64(118), np.int64(128), np.int64(182), np.int64(188), np.int64(213), np.int64(228)], np.float64(0.19826973672100712))","([np.int64(40), np.int64(228)], np.float64(108.4376159913839))","([np.int64(4), np.int64(40), np.int64(66), np.int64(96), np.int64(106), np.int64(116), np.int64(182), np.int64(228)], np.float64(94.85794947004537))","([np.int64(182), np.int64(212)], np.float64(182.17404202005565))"
77,"([np.int64(12), np.int64(13), np.int64(28), np.int64(29), np.int64(37), np.int64(43), np.int64(50), np.int64(51), np.int64(57), np.int64(60), np.int64(72), np.int64(87), np.int64(97), np.int64(98), np.int64(112), np.int64(115), np.int64(117), np.int64(123), np.int64(131), np.int64(149), np.int64(150), np.int64(152), np.int64(160), np.int64(163), np.int64(164), np.int64(172), np.int64(175), np.int64(183), np.int64(187), np.int64(209), np.int64(224), np.int64(234), np.int64(245), np.int64(248)], np.float64(51.560447672757306))","([np.int64(13), np.int64(50), np.int64(57), np.int64(72), np.int64(93), np.int64(112), np.int64(131), np.int64(149), np.int64(163), np.int64(164), np.int64(209), np.int64(224), np.int64(245)], np.float64(0.36951051192460793))","([], np.float64(116.10817231224263))","([np.int64(13), np.int64(131), np.int64(172), np.int64(209)], np.float64(108.09382889846485))","([], np.float64(116.43084311662965))"
