run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
76,"([np.int64(8), np.int64(10), np.int64(24), np.int64(26), np.int64(30), np.int64(35), np.int64(37), np.int64(47), np.int64(51), np.int64(57), np.int64(66), np.int64(76), np.int64(77), np.int64(98), np.int64(111), np.int64(112), np.int64(117), np.int64(154), np.int64(158), np.int64(162), np.int64(167), np.int64(174), np.int64(189), np.int64(190), np.int64(212), np.int64(229), np.int64(238), np.int64(246)], np.float64(0.8337433076723841))","([np.int64(8), np.int64(26), np.int64(37), np.int64(57), np.int64(111), np.int64(158), np.int64(174)], np.float64(0.2905969401045763))","([np.int64(8), np.int64(37), np.int64(111), np.int64(158), np.int64(174)], np.float64(36.10598617303225))","([np.int64(8), np.int64(26), np.int64(37), np.int64(59), np.int64(80), np.int64(111), np.int64(174), np.int64(207), np.int64(237)], np.float64(36.28485720313016))","([np.int64(26), np.int64(37), np.int64(156), np.int64(229)], np.float64(78.79734139790656))"
77,"([np.int64(1), np.int64(14), np.int64(27), np.int64(49), np.int64(87), np.int64(88), np.int64(93), np.int64(101), np.int64(143), np.int64(175), np.int64(186), np.int64(195), np.int64(196), np.int64(215), np.int64(237), np.int64(243)], np.float64(1.3556031244750975))","([np.int64(1), np.int64(87), np.int64(88), np.int64(143), np.int64(186), np.int64(237), np.int64(243)], np.float64(0.19240531343941697))","([], np.float64(58.37622852070711))","([np.int64(1), np.int64(11), np.int64(63), np.int64(75), np.int64(143), np.int64(196), np.int64(243)], np.float64(52.43850656169904))","([np.int64(143), np.int64(196), np.int64(199), np.int64(244)], np.float64(86.9553691685574))"
78,"([np.int64(5), np.int64(45), np.int64(49), np.int64(63), np.int64(72), np.int64(75), np.int64(93), np.int64(127), np.int64(242), np.int64(249)], np.float64(1.8798092280997696))","([np.int64(5), np.int64(45), np.int64(49), np.int64(63), np.int64(72), np.int64(242), np.int64(249)], np.float64(0.07738456321779211))","([np.int64(63), np.int64(72), np.int64(242), np.int64(249)], np.float64(49.079507944679555))","([np.int64(5), np.int64(35), np.int64(63), np.int64(72), np.int64(129), np.int64(142), np.int64(242), np.int64(249)], np.float64(36.42549262935908))","([np.int64(63), np.int64(72), np.int64(189), np.int64(241)], np.float64(71.07349577947211))"
79,"([np.int64(14), np.int64(28), np.int64(49), np.int64(52), np.int64(85), np.int64(116), np.int64(155), np.int64(168), np.int64(178), np.int64(200), np.int64(201), np.int64(232), np.int64(237), np.int64(247)], np.float64(2.972392706756135))","([np.int64(116), np.int64(155), np.int64(178), np.int64(200), np.int64(201), np.int64(232), np.int64(237)], np.float64(0.1581616246471763))","([np.int64(178), np.int64(232), np.int64(237)], np.float64(63.09754938635374))","([np.int64(26), np.int64(56), np.int64(85), np.int64(109), np.int64(116), np.int64(155), np.int64(166), np.int64(178), np.int64(200), np.int64(201), np.int64(232), np.int64(241)], np.float64(41.197730093609565))","([], np.float64(67.2698302498385))"
80,"([np.int64(3), np.int64(4), np.int64(23), np.int64(44), np.int64(49), np.int64(56), np.int64(71), np.int64(75), np.int64(88), np.int64(120), np.int64(125), np.int64(148), np.int64(151), np.int64(167), np.int64(198), np.int64(215), np.int64(217), np.int64(219), np.int64(248)], np.float64(1.74021242854221))","([np.int64(4), np.int64(49), np.int64(56), np.int64(120), np.int64(167), np.int64(215), np.int64(217)], np.float64(0.14835099544686772))","([np.int64(56), np.int64(215)], np.float64(60.74930911609179))","([np.int64(4), np.int64(49), np.int64(56), np.int64(75), np.int64(120), np.int64(181), np.int64(215), np.int64(217)], np.float64(33.592278337136904))","([np.int64(215), np.int64(217)], np.float64(84.62917902764215))"
81,"([np.int64(15), np.int64(19), np.int64(35), np.int64(37), np.int64(47), np.int64(55), np.int64(58), np.int64(106), np.int64(107), np.int64(130), np.int64(149), np.int64(152), np.int64(159), np.int64(164), np.int64(190), np.int64(217), np.int64(243)], np.float64(1.726566895554291))","([np.int64(15), np.int64(35), np.int64(47), np.int64(107), np.int64(130), np.int64(149), np.int64(190)], np.float64(0.5803125352991667))","([np.int64(15), np.int64(190)], np.float64(52.5537411329535))","([np.int64(15), np.int64(190)], np.float64(48.46316869045811))","([np.int64(15), np.int64(47), np.int64(55), np.int64(70), np.int64(79), np.int64(131), np.int64(161), np.int64(243)], np.float64(70.34580625505487))"
82,"([np.int64(16), np.int64(20), np.int64(78), np.int64(116), np.int64(132), np.int64(148), np.int64(152), np.int64(162), np.int64(174), np.int64(218)], np.float64(6.909965256431102))","([np.int64(16), np.int64(78), np.int64(116), np.int64(132), np.int64(162), np.int64(174), np.int64(218)], np.float64(0.40951173823683823))","([], np.float64(63.29088774439071))","([np.int64(16), np.int64(71), np.int64(78), np.int64(116), np.int64(118), np.int64(132), np.int64(136), np.int64(148), np.int64(218)], np.float64(48.73368950270825))","([], np.float64(63.41733764806383))"
83,"([np.int64(16), np.int64(24), np.int64(88), np.int64(104), np.int64(113), np.int64(123), np.int64(124), np.int64(234), np.int64(249)], np.float64(5.356836159805038))","([np.int64(16), np.int64(24), np.int64(88), np.int64(104), np.int64(113), np.int64(123), np.int64(234)], np.float64(0.26660771887159807))","([np.int64(24), np.int64(88), np.int64(123)], np.float64(51.84554613521165))","([np.int64(16), np.int64(24), np.int64(30), np.int64(54), np.int64(88), np.int64(104), np.int64(122), np.int64(123), np.int64(131)], np.float64(37.79832365875144))","([np.int64(88), np.int64(110), np.int64(123)], np.float64(71.78051122588913))"
84,"([np.int64(27), np.int64(29), np.int64(39), np.int64(171), np.int64(187), np.int64(237), np.int64(247)], np.float64(3.9131737398816284))","([np.int64(27), np.int64(29), np.int64(39), np.int64(171), np.int64(187), np.int64(237), np.int64(247)], np.float64(1.2120597114030183))","([np.int64(39), np.int64(171), np.int64(247)], np.float64(53.10681868357943))","([np.int64(39), np.int64(171), np.int64(247)], np.float64(44.83488337236252))","([np.int64(171), np.int64(247)], np.float64(65.62429720934014))"
85,"([np.int64(8), np.int64(11), np.int64(13), np.int64(22), np.int64(48), np.int64(57), np.int64(65), np.int64(86), np.int64(94), np.int64(95), np.int64(101), np.int64(102), np.int64(110), np.int64(113), np.int64(134), np.int64(137), np.int64(143), np.int64(160), np.int64(178), np.int64(195), np.int64(200), np.int64(207), np.int64(208), np.int64(216), np.int64(218), np.int64(229), np.int64(230), np.int64(233), np.int64(246), np.int64(248)], np.float64(0.761649756211908))","([np.int64(48), np.int64(94), np.int64(95), np.int64(134), np.int64(143), np.int64(216), np.int64(229)], np.float64(0.4005673701929903))","([np.int64(94)], np.float64(59.709857487006765))","([np.int64(69), np.int64(94), np.int64(95), np.int64(143), np.int64(216), np.int64(229)], np.float64(32.966073476218284))","([], np.float64(62.82505954665086))"
86,"([np.int64(10), np.int64(81), np.int64(100), np.int64(102), np.int64(143), np.int64(149), np.int64(174), np.int64(175), np.int64(241)], np.float64(4.14795451436216))","([np.int64(10), np.int64(81), np.int64(100), np.int64(102), np.int64(143), np.int64(149), np.int64(175)], np.float64(0.5175943250596662))","([np.int64(100), np.int64(102)], np.float64(54.85493608205517))","([np.int64(64), np.int64(81), np.int64(89), np.int64(100), np.int64(102)], np.float64(45.432287342789174))","([], np.float64(61.58597315603064))"
87,"([np.int64(19), np.int64(22), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(38), np.int64(44), np.int64(47), np.int64(52), np.int64(81), np.int64(82), np.int64(92), np.int64(96), np.int64(109), np.int64(111), np.int64(116), np.int64(125), np.int64(132), np.int64(143), np.int64(147), np.int64(148), np.int64(153), np.int64(155), np.int64(157), np.int64(165), np.int64(170), np.int64(173), np.int64(180), np.int64(182), np.int64(187), np.int64(208), np.int64(211), np.int64(215), np.int64(217), np.int64(219), np.int64(221), np.int64(227), np.int64(229), np.int64(230), np.int64(235), np.int64(237), np.int64(242), np.int64(245)], np.float64(1.551264132060222))","([np.int64(22), np.int64(92), np.int64(173), np.int64(182), np.int64(229), np.int64(235), np.int64(237)], np.float64(1.8370455271214778))","([np.int64(173), np.int64(229)], np.float64(55.89266101463563))","([np.int64(109), np.int64(173), np.int64(182), np.int64(229), np.int64(230), np.int64(235)], np.float64(48.07587562403704))","([np.int64(173)], np.float64(100.03424893188895))"
88,"([np.int64(5), np.int64(12), np.int64(15), np.int64(18), np.int64(20), np.int64(21), np.int64(32), np.int64(41), np.int64(60), np.int64(76), np.int64(78), np.int64(79), np.int64(81), np.int64(87), np.int64(88), np.int64(89), np.int64(101), np.int64(111), np.int64(124), np.int64(127), np.int64(130), np.int64(139), np.int64(144), np.int64(152), np.int64(155), np.int64(199), np.int64(204), np.int64(207), np.int64(210), np.int64(214), np.int64(216), np.int64(239), np.int64(240), np.int64(243)], np.float64(0.7213705272818726))","([np.int64(12), np.int64(76), np.int64(89), np.int64(101), np.int64(124), np.int64(139), np.int64(207)], np.float64(2.73807252905734))","([np.int64(76), np.int64(101), np.int64(124)], np.float64(49.60424326230994))","([np.int64(76), np.int64(101), np.int64(104), np.int64(124), np.int64(130), np.int64(186), np.int64(207)], np.float64(41.97254690707042))","([], np.float64(61.27215540018801))"
89,"([np.int64(10), np.int64(18), np.int64(32), np.int64(38), np.int64(50), np.int64(74), np.int64(76), np.int64(86), np.int64(103), np.int64(113), np.int64(118), np.int64(123), np.int64(137), np.int64(142), np.int64(146), np.int64(184), np.int64(198), np.int64(208), np.int64(215)], np.float64(4.200097874321776))","([np.int64(10), np.int64(18), np.int64(86), np.int64(113), np.int64(118), np.int64(198), np.int64(215)], np.float64(2.38330523017009))","([], np.float64(62.861443698577))","([np.int64(1), np.int64(10), np.int64(18), np.int64(30), np.int64(113), np.int64(175), np.int64(198), np.int64(215)], np.float64(43.36920964319358))","([], np.float64(65.46055338496647))"
90,"([np.int64(6), np.int64(8), np.int64(10), np.int64(17), np.int64(80), np.int64(99), np.int64(134), np.int64(210), np.int64(214), np.int64(231), np.int64(234)], np.float64(6.053756448853897))","([np.int64(8), np.int64(10), np.int64(80), np.int64(134), np.int64(210), np.int64(231), np.int64(234)], np.float64(0.5180580144939472))","([np.int64(8), np.int64(80)], np.float64(53.160806136762474))","([np.int64(8), np.int64(26), np.int64(43), np.int64(80), np.int64(195), np.int64(231), np.int64(234)], np.float64(40.554611248130215))","([np.int64(195), np.int64(231)], np.float64(75.69001062096825))"
91,"([np.int64(46), np.int64(62), np.int64(82), np.int64(91), np.int64(101), np.int64(104), np.int64(122), np.int64(123)], np.float64(8.918163439088257))","([np.int64(62), np.int64(82), np.int64(91), np.int64(101), np.int64(104), np.int64(122), np.int64(123)], np.float64(2.5436930742498296))","([np.int64(91), np.int64(123)], np.float64(64.67357898647049))","([np.int64(46), np.int64(59), np.int64(62), np.int64(78), np.int64(91), np.int64(123), np.int64(135)], np.float64(54.39182227390913))","([np.int64(241)], np.float64(113.83089845281415))"
92,"([np.int64(3), np.int64(44), np.int64(72), np.int64(110), np.int64(117), np.int64(156), np.int64(170), np.int64(207)], np.float64(3.2310000997020802))","([np.int64(3), np.int64(44), np.int64(72), np.int64(110), np.int64(117), np.int64(156), np.int64(207)], np.float64(0.08011145895662))","([np.int64(110), np.int64(117)], np.float64(58.96327146006962))","([np.int64(32), np.int64(110), np.int64(117), np.int64(136), np.int64(207)], np.float64(49.36080711892296))","([np.int64(192), np.int64(207)], np.float64(85.54741965787075))"
93,"([np.int64(10), np.int64(16), np.int64(31), np.int64(40), np.int64(102), np.int64(115), np.int64(119), np.int64(142), np.int64(144), np.int64(150), np.int64(158), np.int64(160), np.int64(162), np.int64(176), np.int64(217), np.int64(222), np.int64(248)], np.float64(3.4911133589141627))","([np.int64(16), np.int64(40), np.int64(115), np.int64(119), np.int64(142), np.int64(150), np.int64(176)], np.float64(0.5370352069237008))","([], np.float64(63.68432259861159))","([np.int64(10), np.int64(31), np.int64(40), np.int64(119), np.int64(125), np.int64(142), np.int64(150), np.int64(207)], np.float64(44.70650222141639))","([np.int64(119), np.int64(161), np.int64(229)], np.float64(77.29157918271983))"
94,"([np.int64(3), np.int64(37), np.int64(41), np.int64(75), np.int64(85), np.int64(98), np.int64(103), np.int64(112), np.int64(143), np.int64(144), np.int64(155), np.int64(159), np.int64(160), np.int64(172), np.int64(186), np.int64(203), np.int64(204), np.int64(214), np.int64(216), np.int64(224), np.int64(236)], np.float64(0.5209780075074417))","([np.int64(75), np.int64(103), np.int64(112), np.int64(143), np.int64(155), np.int64(186), np.int64(214)], np.float64(0.26621045562717355))","([np.int64(75), np.int64(143), np.int64(155), np.int64(186)], np.float64(49.22142310435668))","([np.int64(22), np.int64(75), np.int64(103), np.int64(143), np.int64(151), np.int64(155), np.int64(186), np.int64(192), np.int64(223)], np.float64(38.70867699053003))","([np.int64(75), np.int64(143), np.int64(186), np.int64(187)], np.float64(51.8405149579242))"
95,"([np.int64(32), np.int64(80), np.int64(81), np.int64(101), np.int64(105), np.int64(160), np.int64(189), np.int64(204), np.int64(205), np.int64(240), np.int64(246)], np.float64(2.2242654435644327))","([np.int64(32), np.int64(81), np.int64(101), np.int64(105), np.int64(205), np.int64(240), np.int64(246)], np.float64(3.163938369119659))","([np.int64(101), np.int64(105)], np.float64(64.17965061316528))","([np.int64(99), np.int64(101), np.int64(105), np.int64(138), np.int64(205), np.int64(240)], np.float64(44.13396606366484))","([], np.float64(69.82431215900631))"
96,"([np.int64(24), np.int64(25), np.int64(41), np.int64(50), np.int64(51), np.int64(57), np.int64(62), np.int64(83), np.int64(89), np.int64(94), np.int64(103), np.int64(111), np.int64(116), np.int64(119), np.int64(120), np.int64(122), np.int64(127), np.int64(131), np.int64(142), np.int64(150), np.int64(151), np.int64(166), np.int64(168), np.int64(172), np.int64(173), np.int64(175), np.int64(177), np.int64(180), np.int64(185), np.int64(190), np.int64(198), np.int64(211), np.int64(217), np.int64(220), np.int64(221), np.int64(224), np.int64(225), np.int64(229), np.int64(230), np.int64(235), np.int64(239), np.int64(241), np.int64(249)], np.float64(1.4378122026563747))","([np.int64(24), np.int64(103), np.int64(127), np.int64(177), np.int64(180), np.int64(190), np.int64(217), np.int64(224)], np.float64(2.992714214335615))","([np.int64(190), np.int64(224)], np.float64(60.841735619449366))","([np.int64(127), np.int64(131), np.int64(190), np.int64(205), np.int64(217), np.int64(224)], np.float64(42.36582849766141))","([], np.float64(66.50906785975471))"
97,"([np.int64(12), np.int64(49), np.int64(62), np.int64(82), np.int64(96), np.int64(142), np.int64(169), np.int64(248)], np.float64(1.9770611087521752))","([np.int64(12), np.int64(49), np.int64(62), np.int64(82), np.int64(96), np.int64(169), np.int64(248)], np.float64(0.11611353495409185))","([np.int64(62), np.int64(96), np.int64(248)], np.float64(51.477477524102895))","([np.int64(49), np.int64(62), np.int64(82), np.int64(96), np.int64(160), np.int64(248)], np.float64(31.579122109238337))","([np.int64(96), np.int64(164), np.int64(212), np.int64(248)], np.float64(68.4488110041735))"
98,"([np.int64(48), np.int64(50), np.int64(59), np.int64(62), np.int64(65), np.int64(89), np.int64(102), np.int64(128), np.int64(178), np.int64(226), np.int64(247)], np.float64(1.5113282302877906))","([np.int64(59), np.int64(62), np.int64(89), np.int64(102), np.int64(128), np.int64(226), np.int64(247)], np.float64(0.7892365762484628))","([np.int64(59), np.int64(62), np.int64(102), np.int64(226), np.int64(247)], np.float64(46.978353762172986))","([np.int64(59), np.int64(62), np.int64(102), np.int64(128), np.int64(178), np.int64(226), np.int64(247)], np.float64(29.17778974072993))","([np.int64(59), np.int64(62), np.int64(67), np.int64(77), np.int64(213), np.int64(226)], np.float64(56.39489694581239))"
99,"([np.int64(1), np.int64(5), np.int64(6), np.int64(11), np.int64(12), np.int64(19), np.int64(22), np.int64(26), np.int64(30), np.int64(41), np.int64(42), np.int64(46), np.int64(51), np.int64(57), np.int64(61), np.int64(65), np.int64(68), np.int64(72), np.int64(81), np.int64(83), np.int64(85), np.int64(86), np.int64(88), np.int64(92), np.int64(93), np.int64(97), np.int64(101), np.int64(103), np.int64(107), np.int64(119), np.int64(124), np.int64(129), np.int64(131), np.int64(132), np.int64(137), np.int64(141), np.int64(145), np.int64(146), np.int64(153), np.int64(154), np.int64(168), np.int64(170), np.int64(177), np.int64(179), np.int64(181), np.int64(183), np.int64(192), np.int64(197), np.int64(205), np.int64(208), np.int64(217), np.int64(224), np.int64(233), np.int64(236), np.int64(237), np.int64(243), np.int64(248)], np.float64(1.3497549242170803))","([np.int64(5), np.int64(26), np.int64(42), np.int64(81), np.int64(92), np.int64(101), np.int64(137)], np.float64(0.199717374637343))","([np.int64(137)], np.float64(65.49907703555046))","([np.int64(5), np.int64(26), np.int64(36), np.int64(42), np.int64(54), np.int64(71), np.int64(92), np.int64(101), np.int64(137), np.int64(148), np.int64(181), np.int64(202)], np.float64(37.51292627077089))","([np.int64(91)], np.float64(143.5830771755026))"
