run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
57,"([np.int64(15), np.int64(16), np.int64(19), np.int64(41), np.int64(42), np.int64(99), np.int64(115), np.int64(126), np.int64(131), np.int64(140), np.int64(141), np.int64(155), np.int64(163), np.int64(167), np.int64(177), np.int64(234), np.int64(242), np.int64(245)], np.float64(3.035874386051778))","([np.int64(15), np.int64(16), np.int64(41), np.int64(42), np.int64(99), np.int64(115), np.int64(126), np.int64(140), np.int64(163), np.int64(177), np.int64(234), np.int64(242)], np.float64(0.4797608642196236))","([np.int64(41), np.int64(42)], np.float64(95.09345784141823))","([np.int64(15), np.int64(19), np.int64(41), np.int64(42), np.int64(45), np.int64(103), np.int64(123), np.int64(131), np.int64(146), np.int64(167), np.int64(177)], np.float64(88.49145816241246))","([np.int64(177)], np.float64(202.7077647912344))"
58,"([np.int64(66), np.int64(102), np.int64(127), np.int64(224)], np.float64(98.69265338209566))","([np.int64(16), np.int64(35), np.int64(47), np.int64(60), np.int64(63), np.int64(66), np.int64(71), np.int64(102), np.int64(115), np.int64(164), np.int64(224), np.int64(229)], np.float64(0.4858232264352155))","([np.int64(224)], np.float64(104.7281310568651))","([np.int64(71), np.int64(102), np.int64(123), np.int64(175), np.int64(216), np.int64(224)], np.float64(95.06740607460422))","([], np.float64(107.42979062314762))"
59,"([np.int64(9), np.int64(10), np.int64(11), np.int64(18), np.int64(21), np.int64(25), np.int64(31), np.int64(46), np.int64(53), np.int64(66), np.int64(69), np.int64(70), np.int64(89), np.int64(93), np.int64(96), np.int64(100), np.int64(103), np.int64(105), np.int64(109), np.int64(115), np.int64(124), np.int64(127), np.int64(134), np.int64(136), np.int64(137), np.int64(149), np.int64(153), np.int64(154), np.int64(157), np.int64(174), np.int64(175), np.int64(178), np.int64(181), np.int64(185), np.int64(189), np.int64(192), np.int64(206), np.int64(208), np.int64(214), np.int64(217), np.int64(226), np.int64(241), np.int64(242)], np.float64(0.8957947810336084))","([np.int64(11), np.int64(21), np.int64(31), np.int64(53), np.int64(89), np.int64(93), np.int64(100), np.int64(109), np.int64(136), np.int64(149), np.int64(154), np.int64(181)], np.float64(0.4361724505186098))","([np.int64(109), np.int64(181)], np.float64(103.52026721392573))","([np.int64(53), np.int64(89), np.int64(93), np.int64(109), np.int64(181), np.int64(210)], np.float64(75.33398247252686))","([], np.float64(111.56907423541831))"
60,"([np.int64(9), np.int64(25), np.int64(30), np.int64(36), np.int64(57), np.int64(70), np.int64(73), np.int64(76), np.int64(77), np.int64(80), np.int64(82), np.int64(88), np.int64(90), np.int64(98), np.int64(105), np.int64(117), np.int64(118), np.int64(123), np.int64(138), np.int64(141), np.int64(144), np.int64(151), np.int64(153), np.int64(163), np.int64(164), np.int64(168), np.int64(171), np.int64(174), np.int64(181), np.int64(188), np.int64(194), np.int64(202), np.int64(204), np.int64(206), np.int64(207), np.int64(220), np.int64(231), np.int64(233), np.int64(243), np.int64(244), np.int64(247), np.int64(248)], np.float64(8.236202412007733))","([np.int64(57), np.int64(70), np.int64(76), np.int64(77), np.int64(80), np.int64(90), np.int64(105), np.int64(117), np.int64(153), np.int64(204), np.int64(243), np.int64(244)], np.float64(0.7951114944206636))","([np.int64(80), np.int64(153)], np.float64(101.49138483013016))","([np.int64(70), np.int64(80), np.int64(98), np.int64(117), np.int64(153), np.int64(171), np.int64(193), np.int64(200), np.int64(223), np.int64(243)], np.float64(90.35483811616548))","([np.int64(153), np.int64(223)], np.float64(146.3471080840335))"
61,"([np.int64(3), np.int64(7), np.int64(20), np.int64(25), np.int64(27), np.int64(33), np.int64(41), np.int64(42), np.int64(44), np.int64(52), np.int64(54), np.int64(63), np.int64(65), np.int64(77), np.int64(92), np.int64(99), np.int64(103), np.int64(106), np.int64(110), np.int64(132), np.int64(134), np.int64(135), np.int64(139), np.int64(142), np.int64(143), np.int64(148), np.int64(155), np.int64(160), np.int64(175), np.int64(183), np.int64(185), np.int64(191), np.int64(208), np.int64(214), np.int64(218), np.int64(220), np.int64(228), np.int64(232), np.int64(238)], np.float64(28.08632916826732))","([np.int64(7), np.int64(41), np.int64(42), np.int64(54), np.int64(63), np.int64(92), np.int64(106), np.int64(132), np.int64(148), np.int64(155), np.int64(220), np.int64(238)], np.float64(3.0846048698290067))","([np.int64(220), np.int64(238)], np.float64(112.7103150980911))","([np.int64(41), np.int64(58), np.int64(63), np.int64(106), np.int64(178), np.int64(220), np.int64(238)], np.float64(86.49265698137111))","([np.int64(238)], np.float64(189.19159106415037))"
62,"([np.int64(4), np.int64(7), np.int64(11), np.int64(12), np.int64(13), np.int64(33), np.int64(39), np.int64(64), np.int64(68), np.int64(78), np.int64(79), np.int64(89), np.int64(94), np.int64(105), np.int64(108), np.int64(117), np.int64(130), np.int64(138), np.int64(139), np.int64(145), np.int64(157), np.int64(160), np.int64(170), np.int64(173), np.int64(174), np.int64(186), np.int64(194), np.int64(196), np.int64(199), np.int64(225), np.int64(227), np.int64(231), np.int64(232), np.int64(246), np.int64(249)], np.float64(31.896738896779407))","([np.int64(4), np.int64(12), np.int64(39), np.int64(68), np.int64(78), np.int64(89), np.int64(105), np.int64(108), np.int64(160), np.int64(162), np.int64(196), np.int64(225)], np.float64(1.3569583950350084))","([np.int64(89)], np.float64(104.1588154588718))","([np.int64(12), np.int64(39), np.int64(78), np.int64(89), np.int64(105), np.int64(150), np.int64(173), np.int64(224)], np.float64(82.25810093265231))","([], np.float64(106.19546574032405))"
63,"([np.int64(0), np.int64(12), np.int64(32), np.int64(33), np.int64(34), np.int64(45), np.int64(47), np.int64(49), np.int64(58), np.int64(59), np.int64(61), np.int64(65), np.int64(67), np.int64(71), np.int64(81), np.int64(83), np.int64(95), np.int64(110), np.int64(111), np.int64(117), np.int64(129), np.int64(132), np.int64(133), np.int64(139), np.int64(144), np.int64(154), np.int64(179), np.int64(185), np.int64(186), np.int64(196), np.int64(207), np.int64(209), np.int64(210), np.int64(216), np.int64(220), np.int64(221), np.int64(223), np.int64(226), np.int64(235), np.int64(241)], np.float64(53.31884686480458))","([np.int64(32), np.int64(49), np.int64(59), np.int64(67), np.int64(81), np.int64(83), np.int64(139), np.int64(186), np.int64(207), np.int64(216), np.int64(221), np.int64(241)], np.float64(0.22089581085314167))","([np.int64(186), np.int64(221)], np.float64(104.02183987093504))","([np.int64(11), np.int64(34), np.int64(87), np.int64(181), np.int64(186), np.int64(221)], np.float64(112.0526356961921))","([np.int64(186)], np.float64(198.09658004895803))"
64,"([np.int64(2), np.int64(16), np.int64(29), np.int64(32), np.int64(34), np.int64(35), np.int64(37), np.int64(63), np.int64(72), np.int64(75), np.int64(80), np.int64(102), np.int64(104), np.int64(105), np.int64(131), np.int64(135), np.int64(146), np.int64(154), np.int64(160), np.int64(172), np.int64(176), np.int64(180), np.int64(191), np.int64(200), np.int64(210), np.int64(215), np.int64(223), np.int64(225), np.int64(226), np.int64(227), np.int64(232)], np.float64(6.263501019782746))","([np.int64(16), np.int64(32), np.int64(34), np.int64(63), np.int64(105), np.int64(135), np.int64(160), np.int64(180), np.int64(191), np.int64(200), np.int64(215), np.int64(226)], np.float64(2.078454106682072))","([np.int64(32), np.int64(63), np.int64(105)], np.float64(95.15194046497312))","([np.int64(32), np.int64(34), np.int64(63), np.int64(80), np.int64(105), np.int64(225)], np.float64(89.0344182061099))","([], np.float64(110.62301888800832))"
65,"([np.int64(1), np.int64(4), np.int64(7), np.int64(44), np.int64(59), np.int64(64), np.int64(83), np.int64(86), np.int64(87), np.int64(100), np.int64(106), np.int64(128), np.int64(133), np.int64(136), np.int64(150), np.int64(154), np.int64(170), np.int64(174), np.int64(180), np.int64(183), np.int64(189), np.int64(191), np.int64(193), np.int64(197), np.int64(208), np.int64(214), np.int64(218), np.int64(236), np.int64(243), np.int64(246)], np.float64(2.2927996801104973))","([np.int64(7), np.int64(59), np.int64(64), np.int64(133), np.int64(154), np.int64(170), np.int64(189), np.int64(197), np.int64(208), np.int64(214), np.int64(218), np.int64(243)], np.float64(0.591680153493204))","([], np.float64(113.84898884676684))","([np.int64(7), np.int64(64), np.int64(133), np.int64(154), np.int64(170), np.int64(193), np.int64(197), np.int64(208)], np.float64(74.9821738653853))","([np.int64(197)], np.float64(214.63773344426858))"
66,"([np.int64(1), np.int64(3), np.int64(6), np.int64(9), np.int64(17), np.int64(22), np.int64(26), np.int64(44), np.int64(45), np.int64(50), np.int64(52), np.int64(55), np.int64(73), np.int64(74), np.int64(75), np.int64(76), np.int64(84), np.int64(85), np.int64(91), np.int64(98), np.int64(111), np.int64(118), np.int64(130), np.int64(134), np.int64(135), np.int64(138), np.int64(144), np.int64(151), np.int64(155), np.int64(180), np.int64(186), np.int64(190), np.int64(198), np.int64(199), np.int64(215), np.int64(223), np.int64(231), np.int64(232), np.int64(240)], np.float64(44.103314093986164))","([np.int64(1), np.int64(3), np.int64(45), np.int64(50), np.int64(155), np.int64(186), np.int64(190), np.int64(198), np.int64(199), np.int64(215), np.int64(223), np.int64(231)], np.float64(0.3106513664021818))","([np.int64(186)], np.float64(107.12195267324533))","([np.int64(50), np.int64(74), np.int64(84), np.int64(118), np.int64(167), np.int64(186), np.int64(215), np.int64(223)], np.float64(94.27280322515149))","([np.int64(215)], np.float64(181.5572356181487))"
67,"([np.int64(9), np.int64(28), np.int64(42), np.int64(49), np.int64(51), np.int64(52), np.int64(74), np.int64(75), np.int64(78), np.int64(87), np.int64(93), np.int64(96), np.int64(100), np.int64(114), np.int64(117), np.int64(131), np.int64(139), np.int64(142), np.int64(153), np.int64(163), np.int64(173), np.int64(183), np.int64(186), np.int64(191), np.int64(194), np.int64(209), np.int64(211), np.int64(214), np.int64(219), np.int64(229), np.int64(232), np.int64(241), np.int64(243), np.int64(245)], np.float64(1.5219275267254522))","([np.int64(28), np.int64(42), np.int64(49), np.int64(52), np.int64(78), np.int64(96), np.int64(100), np.int64(191), np.int64(194), np.int64(219), np.int64(229), np.int64(232), np.int64(245)], np.float64(0.3092010950519517))","([np.int64(28)], np.float64(100.18362753818134))","([np.int64(28), np.int64(153), np.int64(199), np.int64(219), np.int64(245)], np.float64(90.25556466919434))","([], np.float64(101.67181754172827))"
68,"([np.int64(1), np.int64(15), np.int64(28), np.int64(39), np.int64(61), np.int64(70), np.int64(94), np.int64(101), np.int64(111), np.int64(128), np.int64(164), np.int64(173), np.int64(176), np.int64(194), np.int64(199), np.int64(205), np.int64(224), np.int64(226), np.int64(235)], np.float64(42.0104892989977))","([np.int64(15), np.int64(17), np.int64(28), np.int64(39), np.int64(70), np.int64(94), np.int64(111), np.int64(128), np.int64(164), np.int64(176), np.int64(199), np.int64(205)], np.float64(0.7215463363859727))","([np.int64(164)], np.float64(104.14501311686615))","([np.int64(94), np.int64(164)], np.float64(103.9169491874665))","([np.int64(45), np.int64(100), np.int64(122), np.int64(126), np.int64(164), np.int64(198)], np.float64(130.73953691935037))"
69,"([np.int64(2), np.int64(3), np.int64(7), np.int64(10), np.int64(21), np.int64(24), np.int64(34), np.int64(43), np.int64(49), np.int64(50), np.int64(52), np.int64(61), np.int64(69), np.int64(84), np.int64(93), np.int64(94), np.int64(96), np.int64(97), np.int64(98), np.int64(99), np.int64(100), np.int64(103), np.int64(113), np.int64(115), np.int64(125), np.int64(144), np.int64(146), np.int64(148), np.int64(155), np.int64(159), np.int64(162), np.int64(173), np.int64(176), np.int64(177), np.int64(184), np.int64(185), np.int64(200), np.int64(207), np.int64(208), np.int64(209), np.int64(215), np.int64(225), np.int64(229), np.int64(230), np.int64(237), np.int64(239), np.int64(243)], np.float64(6.251109954182003))","([np.int64(7), np.int64(43), np.int64(52), np.int64(84), np.int64(94), np.int64(97), np.int64(113), np.int64(115), np.int64(144), np.int64(173), np.int64(229), np.int64(230)], np.float64(0.6302159182755281))","([], np.float64(108.09850634362158))","([np.int64(52), np.int64(184), np.int64(229)], np.float64(112.59025231098765))","([np.int64(197)], np.float64(222.28930912949986))"
70,"([np.int64(1), np.int64(4), np.int64(5), np.int64(7), np.int64(14), np.int64(15), np.int64(16), np.int64(20), np.int64(23), np.int64(31), np.int64(32), np.int64(34), np.int64(41), np.int64(49), np.int64(58), np.int64(60), np.int64(63), np.int64(67), np.int64(69), np.int64(70), np.int64(72), np.int64(75), np.int64(100), np.int64(103), np.int64(104), np.int64(109), np.int64(110), np.int64(111), np.int64(112), np.int64(113), np.int64(119), np.int64(125), np.int64(127), np.int64(143), np.int64(145), np.int64(147), np.int64(152), np.int64(172), np.int64(176), np.int64(183), np.int64(192), np.int64(196), np.int64(211), np.int64(216), np.int64(219), np.int64(220), np.int64(221), np.int64(241), np.int64(245), np.int64(247)], np.float64(9.055643632969913))","([np.int64(1), np.int64(4), np.int64(16), np.int64(20), np.int64(32), np.int64(72), np.int64(109), np.int64(125), np.int64(143), np.int64(147), np.int64(220), np.int64(221)], np.float64(1.3361545657252127))","([np.int64(147)], np.float64(110.46012198405948))","([np.int64(23), np.int64(27), np.int64(147), np.int64(172), np.int64(219)], np.float64(125.69420903048137))","([], np.float64(111.91856570037223))"
71,"([np.int64(1), np.int64(7), np.int64(8), np.int64(12), np.int64(16), np.int64(18), np.int64(24), np.int64(25), np.int64(31), np.int64(32), np.int64(40), np.int64(42), np.int64(56), np.int64(60), np.int64(63), np.int64(65), np.int64(70), np.int64(72), np.int64(77), np.int64(83), np.int64(87), np.int64(103), np.int64(104), np.int64(105), np.int64(109), np.int64(113), np.int64(117), np.int64(119), np.int64(125), np.int64(145), np.int64(146), np.int64(153), np.int64(156), np.int64(166), np.int64(172), np.int64(181), np.int64(183), np.int64(186), np.int64(193), np.int64(199), np.int64(202), np.int64(209), np.int64(210), np.int64(212), np.int64(226), np.int64(238)], np.float64(1.9480147906382852))","([np.int64(1), np.int64(25), np.int64(56), np.int64(72), np.int64(104), np.int64(105), np.int64(119), np.int64(166), np.int64(186), np.int64(193), np.int64(210), np.int64(226)], np.float64(5.48044558245529))","([np.int64(119), np.int64(210)], np.float64(95.47301939024238))","([np.int64(72), np.int64(119), np.int64(153), np.int64(210)], np.float64(100.80884050252318))","([np.int64(104), np.int64(110), np.int64(189), np.int64(210), np.int64(225)], np.float64(152.90747884017193))"
72,"([np.int64(15), np.int64(19), np.int64(30), np.int64(33), np.int64(40), np.int64(50), np.int64(66), np.int64(69), np.int64(78), np.int64(82), np.int64(86), np.int64(89), np.int64(95), np.int64(101), np.int64(111), np.int64(112), np.int64(113), np.int64(118), np.int64(121), np.int64(174), np.int64(176), np.int64(178), np.int64(191), np.int64(198), np.int64(206), np.int64(211), np.int64(217), np.int64(230), np.int64(232)], np.float64(2.2612152521286135))","([np.int64(15), np.int64(33), np.int64(50), np.int64(69), np.int64(78), np.int64(89), np.int64(101), np.int64(113), np.int64(121), np.int64(198), np.int64(206), np.int64(211), np.int64(217)], np.float64(4.795216522889209))","([np.int64(33), np.int64(89)], np.float64(108.02437358409628))","([np.int64(10), np.int64(33), np.int64(78), np.int64(86), np.int64(89), np.int64(97), np.int64(113), np.int64(211), np.int64(217)], np.float64(78.14220142723805))","([np.int64(86), np.int64(217)], np.float64(176.2874743377658))"
73,"([np.int64(2), np.int64(8), np.int64(9), np.int64(20), np.int64(22), np.int64(24), np.int64(27), np.int64(32), np.int64(44), np.int64(46), np.int64(49), np.int64(53), np.int64(57), np.int64(64), np.int64(83), np.int64(85), np.int64(91), np.int64(94), np.int64(96), np.int64(98), np.int64(101), np.int64(105), np.int64(110), np.int64(112), np.int64(116), np.int64(121), np.int64(126), np.int64(133), np.int64(139), np.int64(152), np.int64(157), np.int64(186), np.int64(189), np.int64(190), np.int64(192), np.int64(194), np.int64(195), np.int64(206), np.int64(211), np.int64(212), np.int64(221), np.int64(224), np.int64(232), np.int64(233), np.int64(236), np.int64(241), np.int64(247)], np.float64(5.048153170259703))","([np.int64(2), np.int64(9), np.int64(27), np.int64(32), np.int64(53), np.int64(85), np.int64(189), np.int64(192), np.int64(194), np.int64(206), np.int64(211), np.int64(236)], np.float64(0.503413591382464))","([], np.float64(113.56240987743337))","([np.int64(32), np.int64(47), np.int64(53), np.int64(66), np.int64(68), np.int64(85), np.int64(98), np.int64(104), np.int64(194), np.int64(201), np.int64(211)], np.float64(99.15330196059028))","([np.int64(47), np.int64(53), np.int64(229), np.int64(236)], np.float64(149.98272481915058))"
74,"([np.int64(8), np.int64(9), np.int64(24), np.int64(36), np.int64(37), np.int64(48), np.int64(59), np.int64(62), np.int64(69), np.int64(71), np.int64(97), np.int64(109), np.int64(111), np.int64(134), np.int64(144), np.int64(158), np.int64(160), np.int64(162), np.int64(165), np.int64(168), np.int64(175), np.int64(182), np.int64(192), np.int64(204), np.int64(218), np.int64(221), np.int64(229), np.int64(244), np.int64(247)], np.float64(5.567764293396494))","([np.int64(9), np.int64(24), np.int64(36), np.int64(71), np.int64(109), np.int64(160), np.int64(162), np.int64(168), np.int64(175), np.int64(229), np.int64(244), np.int64(247)], np.float64(0.46176346566275855))","([], np.float64(110.92517340407107))","([np.int64(48), np.int64(71), np.int64(156)], np.float64(129.66380518776927))","([], np.float64(110.86526694321097))"
75,"([np.int64(12), np.int64(15), np.int64(24), np.int64(29), np.int64(35), np.int64(49), np.int64(54), np.int64(57), np.int64(66), np.int64(84), np.int64(85), np.int64(88), np.int64(100), np.int64(101), np.int64(108), np.int64(110), np.int64(112), np.int64(113), np.int64(114), np.int64(119), np.int64(120), np.int64(122), np.int64(134), np.int64(136), np.int64(141), np.int64(146), np.int64(147), np.int64(152), np.int64(158), np.int64(162), np.int64(163), np.int64(167), np.int64(175), np.int64(187), np.int64(191), np.int64(192), np.int64(193), np.int64(194), np.int64(201), np.int64(202), np.int64(216), np.int64(220), np.int64(222), np.int64(225), np.int64(229), np.int64(232), np.int64(234), np.int64(246)], np.float64(3.993873320452732))","([np.int64(12), np.int64(15), np.int64(24), np.int64(35), np.int64(66), np.int64(100), np.int64(110), np.int64(122), np.int64(147), np.int64(162), np.int64(192), np.int64(201)], np.float64(0.16502526074434432))","([], np.float64(109.11194444414173))","([np.int64(12), np.int64(73), np.int64(100), np.int64(192), np.int64(201)], np.float64(89.2143713745855))","([], np.float64(109.14688870405415))"
76,"([np.int64(3), np.int64(31), np.int64(40), np.int64(49), np.int64(51), np.int64(66), np.int64(70), np.int64(73), np.int64(106), np.int64(125), np.int64(138), np.int64(147), np.int64(154), np.int64(156), np.int64(173), np.int64(174), np.int64(176), np.int64(182), np.int64(183), np.int64(197), np.int64(205), np.int64(220), np.int64(245), np.int64(249)], np.float64(5.973018830005413))","([np.int64(31), np.int64(51), np.int64(73), np.int64(106), np.int64(125), np.int64(138), np.int64(147), np.int64(156), np.int64(173), np.int64(182), np.int64(205), np.int64(245)], np.float64(0.8165275319729008))","([np.int64(31), np.int64(125), np.int64(147)], np.float64(96.92941560980273))","([np.int64(31), np.int64(125), np.int64(138), np.int64(147), np.int64(154), np.int64(173), np.int64(174), np.int64(176), np.int64(245)], np.float64(74.58167906432))","([np.int64(125), np.int64(138), np.int64(147), np.int64(237), np.int64(240)], np.float64(127.76276862129293))"
77,"([np.int64(3), np.int64(10), np.int64(11), np.int64(16), np.int64(19), np.int64(20), np.int64(25), np.int64(31), np.int64(52), np.int64(62), np.int64(65), np.int64(68), np.int64(71), np.int64(78), np.int64(87), np.int64(90), np.int64(128), np.int64(145), np.int64(150), np.int64(163), np.int64(178), np.int64(185), np.int64(194), np.int64(204), np.int64(207), np.int64(210), np.int64(218), np.int64(219), np.int64(232)], np.float64(11.430394960396804))","([np.int64(3), np.int64(10), np.int64(19), np.int64(25), np.int64(62), np.int64(68), np.int64(71), np.int64(90), np.int64(145), np.int64(178), np.int64(210), np.int64(219)], np.float64(0.14882355584107837))","([np.int64(178)], np.float64(107.57476256149876))","([np.int64(3), np.int64(25), np.int64(78), np.int64(128), np.int64(178), np.int64(223)], np.float64(91.96260787593789))","([np.int64(178), np.int64(188)], np.float64(152.45633238983334))"
78,"([np.int64(5), np.int64(20), np.int64(31), np.int64(51), np.int64(57), np.int64(74), np.int64(78), np.int64(83), np.int64(91), np.int64(96), np.int64(98), np.int64(100), np.int64(104), np.int64(114), np.int64(121), np.int64(124), np.int64(133), np.int64(134), np.int64(140), np.int64(141), np.int64(143), np.int64(147), np.int64(164), np.int64(166), np.int64(168), np.int64(170), np.int64(171), np.int64(190), np.int64(196), np.int64(198), np.int64(214), np.int64(218), np.int64(222), np.int64(223), np.int64(230), np.int64(237), np.int64(247)], np.float64(2.3978805837282766))","([np.int64(5), np.int64(31), np.int64(83), np.int64(98), np.int64(133), np.int64(141), np.int64(143), np.int64(164), np.int64(171), np.int64(190), np.int64(196), np.int64(230)], np.float64(1.5841636227226181))","([np.int64(171)], np.float64(107.00387886443156))","([np.int64(5), np.int64(48), np.int64(166), np.int64(171)], np.float64(109.1493884140129))","([], np.float64(110.408634438127))"
79,"([np.int64(5), np.int64(7), np.int64(27), np.int64(28), np.int64(62), np.int64(76), np.int64(83), np.int64(88), np.int64(97), np.int64(105), np.int64(108), np.int64(119), np.int64(148), np.int64(150), np.int64(152), np.int64(159), np.int64(172), np.int64(175), np.int64(179), np.int64(197), np.int64(217), np.int64(218), np.int64(237), np.int64(242)], np.float64(5.553432593402283))","([np.int64(76), np.int64(83), np.int64(88), np.int64(97), np.int64(105), np.int64(108), np.int64(119), np.int64(152), np.int64(159), np.int64(172), np.int64(179), np.int64(242)], np.float64(0.7255575469525))","([np.int64(105)], np.float64(104.49520100320777))","([np.int64(41), np.int64(45), np.int64(49), np.int64(76), np.int64(83), np.int64(88), np.int64(97), np.int64(105), np.int64(150), np.int64(152), np.int64(179)], np.float64(76.99341838035726))","([np.int64(105)], np.float64(212.23287120144425))"
80,"([np.int64(13), np.int64(16), np.int64(21), np.int64(35), np.int64(36), np.int64(42), np.int64(44), np.int64(46), np.int64(50), np.int64(62), np.int64(65), np.int64(71), np.int64(87), np.int64(103), np.int64(111), np.int64(139), np.int64(142), np.int64(144), np.int64(145), np.int64(154), np.int64(160), np.int64(164), np.int64(170), np.int64(176), np.int64(179), np.int64(185), np.int64(191), np.int64(195), np.int64(205), np.int64(208), np.int64(211), np.int64(212), np.int64(213), np.int64(215), np.int64(225), np.int64(233), np.int64(246)], np.float64(8.0787572879997))","([np.int64(16), np.int64(21), np.int64(35), np.int64(44), np.int64(65), np.int64(139), np.int64(142), np.int64(145), np.int64(154), np.int64(191), np.int64(195), np.int64(233)], np.float64(0.34267152894615405))","([], np.float64(113.13147130019719))","([np.int64(16), np.int64(44), np.int64(65), np.int64(139), np.int64(145), np.int64(170), np.int64(233)], np.float64(81.22118072426107))","([], np.float64(113.18469360091444))"
81,"([np.int64(2), np.int64(15), np.int64(17), np.int64(37), np.int64(42), np.int64(46), np.int64(68), np.int64(91), np.int64(97), np.int64(115), np.int64(125), np.int64(160), np.int64(161), np.int64(168), np.int64(169), np.int64(170), np.int64(178), np.int64(188), np.int64(189), np.int64(191), np.int64(192), np.int64(207), np.int64(215), np.int64(237), np.int64(240), np.int64(248)], np.float64(10.261217198234379))","([np.int64(15), np.int64(17), np.int64(97), np.int64(115), np.int64(160), np.int64(168), np.int64(170), np.int64(191), np.int64(207), np.int64(215), np.int64(237), np.int64(240)], np.float64(1.2207713260447186))","([], np.float64(113.86175432769757))","([np.int64(160), np.int64(207), np.int64(240), np.int64(248)], np.float64(103.72388492773736))","([], np.float64(113.7305214864806))"
82,"([np.int64(12), np.int64(17), np.int64(35), np.int64(53), np.int64(59), np.int64(63), np.int64(66), np.int64(68), np.int64(80), np.int64(85), np.int64(88), np.int64(91), np.int64(94), np.int64(96), np.int64(101), np.int64(102), np.int64(103), np.int64(107), np.int64(108), np.int64(122), np.int64(131), np.int64(134), np.int64(144), np.int64(149), np.int64(152), np.int64(153), np.int64(154), np.int64(158), np.int64(167), np.int64(178), np.int64(181), np.int64(193), np.int64(203), np.int64(204), np.int64(219), np.int64(222), np.int64(226), np.int64(240)], np.float64(1.6360538992959324))","([np.int64(59), np.int64(63), np.int64(66), np.int64(85), np.int64(88), np.int64(102), np.int64(103), np.int64(108), np.int64(131), np.int64(144), np.int64(154), np.int64(240)], np.float64(0.11151303275211932))","([np.int64(131), np.int64(144)], np.float64(100.42598833291247))","([np.int64(44), np.int64(53), np.int64(68), np.int64(76), np.int64(102), np.int64(131), np.int64(144), np.int64(181), np.int64(243)], np.float64(112.46721607928791))","([np.int64(131), np.int64(167)], np.float64(156.70775450591566))"
83,"([], np.float64(106.98354206194404))","([np.int64(12), np.int64(34), np.int64(45), np.int64(113), np.int64(128), np.int64(134), np.int64(147), np.int64(189), np.int64(192), np.int64(200), np.int64(202), np.int64(232)], np.float64(4.203570907733395))","([], np.float64(105.72946259397617))","([np.int64(27), np.int64(34), np.int64(172), np.int64(200), np.int64(202)], np.float64(90.9675988527045))","([np.int64(202), np.int64(226)], np.float64(135.52585558390146))"
84,"([np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(17), np.int64(19), np.int64(25), np.int64(27), np.int64(53), np.int64(63), np.int64(71), np.int64(72), np.int64(77), np.int64(78), np.int64(80), np.int64(82), np.int64(83), np.int64(98), np.int64(123), np.int64(138), np.int64(143), np.int64(145), np.int64(147), np.int64(168), np.int64(179), np.int64(186), np.int64(189), np.int64(212), np.int64(222), np.int64(230), np.int64(234), np.int64(240), np.int64(247)], np.float64(13.243502650066175))","([np.int64(8), np.int64(10), np.int64(53), np.int64(71), np.int64(72), np.int64(80), np.int64(82), np.int64(145), np.int64(147), np.int64(168), np.int64(189), np.int64(234)], np.float64(0.12501651352779253))","([], np.float64(107.20625478041943))","([np.int64(6), np.int64(71), np.int64(77), np.int64(83), np.int64(90), np.int64(147), np.int64(168)], np.float64(116.23028478394531))","([np.int64(18), np.int64(83), np.int64(90), np.int64(147), np.int64(168)], np.float64(158.93927682869108))"
85,"([np.int64(0), np.int64(8), np.int64(9), np.int64(22), np.int64(34), np.int64(36), np.int64(65), np.int64(68), np.int64(75), np.int64(78), np.int64(85), np.int64(97), np.int64(103), np.int64(104), np.int64(107), np.int64(117), np.int64(126), np.int64(134), np.int64(136), np.int64(143), np.int64(145), np.int64(158), np.int64(160), np.int64(182), np.int64(188), np.int64(206), np.int64(207), np.int64(209), np.int64(230), np.int64(237), np.int64(239), np.int64(246)], np.float64(2.0955734556264503))","([np.int64(0), np.int64(34), np.int64(65), np.int64(68), np.int64(75), np.int64(78), np.int64(85), np.int64(97), np.int64(107), np.int64(188), np.int64(206), np.int64(239)], np.float64(0.18383716771603564))","([], np.float64(112.74036085285213))","([np.int64(0), np.int64(7), np.int64(36), np.int64(65), np.int64(85), np.int64(97), np.int64(207)], np.float64(101.13884741077037))","([], np.float64(112.7757582243013))"
86,"([], np.float64(107.01326784694815))","([np.int64(9), np.int64(36), np.int64(66), np.int64(69), np.int64(80), np.int64(97), np.int64(161), np.int64(172), np.int64(181), np.int64(184), np.int64(219), np.int64(222)], np.float64(0.4516166661021398))","([np.int64(84), np.int64(97)], np.float64(106.88476406035767))","([np.int64(45), np.int64(80), np.int64(84), np.int64(97), np.int64(117), np.int64(144), np.int64(155), np.int64(181), np.int64(184), np.int64(219)], np.float64(95.58042505964026))","([np.int64(80), np.int64(144), np.int64(178), np.int64(184), np.int64(197)], np.float64(130.06257353581023))"
