run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
73,"([np.int64(5), np.int64(23), np.int64(69), np.int64(70), np.int64(118), np.int64(119), np.int64(152), np.int64(192), np.int64(245)], np.float64(5.041189365477472))","([np.int64(5), np.int64(23), np.int64(69), np.int64(70), np.int64(118), np.int64(119), np.int64(192), np.int64(245)], np.float64(0.8247464212534878))","([np.int64(23), np.int64(245)], np.float64(65.87674683429246))","([np.int64(2), np.int64(23), np.int64(37), np.int64(38), np.int64(70), np.int64(118), np.int64(130), np.int64(192), np.int64(245)], np.float64(51.36497628582331))","([], np.float64(71.96588979529598))"
74,"([np.int64(10), np.int64(21), np.int64(40), np.int64(56), np.int64(64), np.int64(75), np.int64(81), np.int64(144), np.int64(169), np.int64(180), np.int64(187), np.int64(190), np.int64(192), np.int64(205), np.int64(219), np.int64(231), np.int64(244)], np.float64(3.6643908428435905))","([np.int64(64), np.int64(75), np.int64(81), np.int64(144), np.int64(169), np.int64(192), np.int64(205), np.int64(231)], np.float64(0.5040096769904466))","([np.int64(64), np.int64(169)], np.float64(68.86113109884704))","([np.int64(21), np.int64(56), np.int64(64), np.int64(144), np.int64(169), np.int64(218)], np.float64(62.46713444854846))","([np.int64(218)], np.float64(119.07839106681023))"
75,"([np.int64(2), np.int64(9), np.int64(28), np.int64(30), np.int64(40), np.int64(67), np.int64(74), np.int64(77), np.int64(79), np.int64(84), np.int64(85), np.int64(90), np.int64(94), np.int64(100), np.int64(107), np.int64(111), np.int64(118), np.int64(120), np.int64(121), np.int64(136), np.int64(140), np.int64(149), np.int64(152), np.int64(161), np.int64(168), np.int64(174), np.int64(175), np.int64(178), np.int64(179), np.int64(184), np.int64(195), np.int64(207), np.int64(222), np.int64(236)], np.float64(2.070659842473534))","([np.int64(74), np.int64(77), np.int64(79), np.int64(84), np.int64(85), np.int64(90), np.int64(107), np.int64(207)], np.float64(0.19077309733092435))","([np.int64(77), np.int64(79), np.int64(90)], np.float64(69.67481802038877))","([np.int64(34), np.int64(77), np.int64(79), np.int64(84), np.int64(90), np.int64(111), np.int64(117), np.int64(201), np.int64(207)], np.float64(52.1586219169539))","([np.int64(79), np.int64(90), np.int64(169)], np.float64(81.19494118504683))"
76,"([np.int64(1), np.int64(7), np.int64(18), np.int64(37), np.int64(73), np.int64(99), np.int64(118), np.int64(137), np.int64(156), np.int64(167), np.int64(174), np.int64(188), np.int64(207), np.int64(209), np.int64(230), np.int64(241)], np.float64(1.4623080181592645))","([np.int64(7), np.int64(73), np.int64(99), np.int64(118), np.int64(207), np.int64(209), np.int64(230), np.int64(241)], np.float64(4.342946127027499))","([np.int64(73), np.int64(118)], np.float64(65.05034317521155))","([np.int64(3), np.int64(7), np.int64(73), np.int64(87), np.int64(99), np.int64(118), np.int64(119), np.int64(167), np.int64(191), np.int64(207), np.int64(215), np.int64(232)], np.float64(54.27181750837002))","([], np.float64(74.90074251258004))"
77,"([np.int64(7), np.int64(8), np.int64(11), np.int64(14), np.int64(43), np.int64(47), np.int64(50), np.int64(51), np.int64(61), np.int64(82), np.int64(86), np.int64(88), np.int64(93), np.int64(100), np.int64(104), np.int64(110), np.int64(115), np.int64(124), np.int64(125), np.int64(127), np.int64(144), np.int64(154), np.int64(163), np.int64(164), np.int64(169), np.int64(180), np.int64(195), np.int64(196), np.int64(197), np.int64(202), np.int64(205), np.int64(206), np.int64(217), np.int64(235), np.int64(236), np.int64(243), np.int64(246)], np.float64(1.144550201322269))","([np.int64(50), np.int64(104), np.int64(125), np.int64(144), np.int64(154), np.int64(164), np.int64(205), np.int64(246)], np.float64(0.49801084066707013))","([np.int64(154)], np.float64(73.93870384759758))","([np.int64(154), np.int64(163), np.int64(164), np.int64(183), np.int64(205), np.int64(246)], np.float64(52.36371247361277))","([np.int64(154), np.int64(208), np.int64(246)], np.float64(84.22174398832755))"
78,"([np.int64(2), np.int64(8), np.int64(19), np.int64(32), np.int64(47), np.int64(51), np.int64(56), np.int64(62), np.int64(75), np.int64(81), np.int64(83), np.int64(84), np.int64(89), np.int64(94), np.int64(100), np.int64(103), np.int64(106), np.int64(117), np.int64(126), np.int64(130), np.int64(153), np.int64(158), np.int64(162), np.int64(165), np.int64(166), np.int64(168), np.int64(170), np.int64(172), np.int64(175), np.int64(179), np.int64(183), np.int64(187), np.int64(204), np.int64(218), np.int64(220), np.int64(234), np.int64(239), np.int64(241), np.int64(244), np.int64(245), np.int64(246)], np.float64(0.9986473848900557))","([np.int64(47), np.int64(62), np.int64(81), np.int64(126), np.int64(153), np.int64(165), np.int64(170), np.int64(183)], np.float64(2.8542632104791035))","([np.int64(165)], np.float64(77.27635471813139))","([np.int64(62), np.int64(81), np.int64(165)], np.float64(59.08610410240282))","([], np.float64(79.35248293379274))"
79,"([np.int64(16), np.int64(20), np.int64(27), np.int64(45), np.int64(68), np.int64(94), np.int64(103), np.int64(130), np.int64(134), np.int64(150), np.int64(155), np.int64(158), np.int64(172), np.int64(198), np.int64(199), np.int64(233)], np.float64(2.9752090148937627))","([np.int64(20), np.int64(45), np.int64(94), np.int64(103), np.int64(134), np.int64(158), np.int64(198), np.int64(233)], np.float64(1.5734155160712915))","([np.int64(155), np.int64(158)], np.float64(73.3517579788721))","([np.int64(27), np.int64(94), np.int64(134), np.int64(155), np.int64(158), np.int64(172), np.int64(201)], np.float64(58.12106171673615))","([], np.float64(78.49826668780291))"
80,"([np.int64(2), np.int64(3), np.int64(14), np.int64(17), np.int64(18), np.int64(23), np.int64(30), np.int64(44), np.int64(57), np.int64(70), np.int64(71), np.int64(83), np.int64(84), np.int64(87), np.int64(91), np.int64(96), np.int64(109), np.int64(114), np.int64(121), np.int64(125), np.int64(127), np.int64(137), np.int64(161), np.int64(167), np.int64(176), np.int64(177), np.int64(186), np.int64(188), np.int64(189), np.int64(196), np.int64(211), np.int64(213), np.int64(219), np.int64(225), np.int64(229), np.int64(237), np.int64(249)], np.float64(2.331907039948714))","([np.int64(30), np.int64(57), np.int64(83), np.int64(114), np.int64(121), np.int64(167), np.int64(176), np.int64(229)], np.float64(0.1238423750312807))","([np.int64(83)], np.float64(74.58103022718569))","([np.int64(30), np.int64(57), np.int64(83), np.int64(123), np.int64(125), np.int64(167), np.int64(229), np.int64(235)], np.float64(52.05272814030241))","([], np.float64(77.99814977862785))"
81,"([np.int64(6), np.int64(15), np.int64(20), np.int64(23), np.int64(24), np.int64(32), np.int64(52), np.int64(56), np.int64(62), np.int64(70), np.int64(78), np.int64(80), np.int64(92), np.int64(93), np.int64(102), np.int64(113), np.int64(144), np.int64(146), np.int64(152), np.int64(153), np.int64(161), np.int64(172), np.int64(175), np.int64(176), np.int64(180), np.int64(181), np.int64(186), np.int64(194), np.int64(204), np.int64(211), np.int64(228), np.int64(234), np.int64(243)], np.float64(4.807839523173291))","([np.int64(6), np.int64(32), np.int64(70), np.int64(93), np.int64(113), np.int64(146), np.int64(175), np.int64(194)], np.float64(0.614404114856632))","([], np.float64(70.35729628509468))","([np.int64(32), np.int64(70), np.int64(85), np.int64(121), np.int64(131), np.int64(132), np.int64(194), np.int64(223)], np.float64(62.98013617734477))","([], np.float64(71.21986365481963))"
82,"([np.int64(10), np.int64(54), np.int64(58), np.int64(62), np.int64(68), np.int64(70), np.int64(86), np.int64(91), np.int64(99), np.int64(108), np.int64(109), np.int64(115), np.int64(116), np.int64(120), np.int64(123), np.int64(139), np.int64(140), np.int64(143), np.int64(146), np.int64(155), np.int64(162), np.int64(169), np.int64(171), np.int64(189), np.int64(192), np.int64(199), np.int64(223), np.int64(237), np.int64(240)], np.float64(6.184624041409678))","([np.int64(68), np.int64(86), np.int64(99), np.int64(108), np.int64(115), np.int64(120), np.int64(140), np.int64(199)], np.float64(5.807885959465277))","([np.int64(120)], np.float64(71.96408147304726))","([np.int64(109), np.int64(120), np.int64(139), np.int64(140), np.int64(192)], np.float64(82.99173745571755))","([np.int64(120), np.int64(139), np.int64(192)], np.float64(102.8737479556588))"
83,"([np.int64(55), np.int64(57), np.int64(69), np.int64(75), np.int64(80), np.int64(91), np.int64(92), np.int64(198), np.int64(249)], np.float64(2.3855972098289704))","([np.int64(55), np.int64(57), np.int64(69), np.int64(80), np.int64(91), np.int64(92), np.int64(198), np.int64(249)], np.float64(1.5353051124032135))","([np.int64(57), np.int64(80), np.int64(92)], np.float64(61.50135884470631))","([np.int64(16), np.int64(55), np.int64(57), np.int64(80), np.int64(92), np.int64(166), np.int64(218)], np.float64(51.752959696717895))","([], np.float64(79.68990119636727))"
84,"([np.int64(3), np.int64(34), np.int64(39), np.int64(52), np.int64(77), np.int64(78), np.int64(79), np.int64(121), np.int64(133), np.int64(137), np.int64(138), np.int64(148), np.int64(149), np.int64(160), np.int64(182), np.int64(187), np.int64(189), np.int64(197), np.int64(200), np.int64(216), np.int64(222), np.int64(223), np.int64(230), np.int64(235), np.int64(249)], np.float64(2.025341083570292))","([np.int64(3), np.int64(52), np.int64(121), np.int64(148), np.int64(160), np.int64(197), np.int64(222), np.int64(223)], np.float64(0.16541430943086788))","([np.int64(77), np.int64(222)], np.float64(73.951884547409))","([np.int64(3), np.int64(14), np.int64(77), np.int64(148), np.int64(188), np.int64(197), np.int64(220), np.int64(222), np.int64(243)], np.float64(60.446251140233954))","([np.int64(243)], np.float64(140.10591178812197))"
85,"([np.int64(22), np.int64(59), np.int64(61), np.int64(63), np.int64(72), np.int64(147), np.int64(153), np.int64(186), np.int64(208), np.int64(218), np.int64(239)], np.float64(3.395313570073818))","([np.int64(22), np.int64(59), np.int64(61), np.int64(63), np.int64(147), np.int64(153), np.int64(208), np.int64(239)], np.float64(0.2156517650687034))","([], np.float64(67.27451989045154))","([np.int64(48), np.int64(59), np.int64(61), np.int64(69), np.int64(72), np.int64(132), np.int64(183), np.int64(186), np.int64(208), np.int64(218), np.int64(239), np.int64(243)], np.float64(56.220259893339794))","([np.int64(208)], np.float64(113.89193988390632))"
86,"([np.int64(36), np.int64(84), np.int64(89), np.int64(105), np.int64(109), np.int64(111), np.int64(129), np.int64(141), np.int64(144), np.int64(146), np.int64(149), np.int64(159), np.int64(164), np.int64(171), np.int64(180), np.int64(183), np.int64(184), np.int64(199), np.int64(210), np.int64(215), np.int64(218), np.int64(231)], np.float64(1.8115910230353975))","([np.int64(89), np.int64(105), np.int64(129), np.int64(144), np.int64(149), np.int64(184), np.int64(210), np.int64(231)], np.float64(0.26226036270314146))","([np.int64(149)], np.float64(69.70099051795823))","([np.int64(86), np.int64(93), np.int64(105), np.int64(109), np.int64(117), np.int64(129), np.int64(146), np.int64(149), np.int64(171), np.int64(210)], np.float64(56.99180345381855))","([np.int64(109), np.int64(149), np.int64(188), np.int64(199)], np.float64(96.67043408936044))"
87,"([np.int64(3), np.int64(25), np.int64(27), np.int64(32), np.int64(51), np.int64(58), np.int64(62), np.int64(64), np.int64(67), np.int64(107), np.int64(109), np.int64(111), np.int64(117), np.int64(120), np.int64(129), np.int64(133), np.int64(134), np.int64(144), np.int64(147), np.int64(155), np.int64(157), np.int64(177), np.int64(215), np.int64(217), np.int64(245)], np.float64(1.1580145068056622))","([np.int64(3), np.int64(25), np.int64(32), np.int64(58), np.int64(67), np.int64(117), np.int64(133), np.int64(215)], np.float64(0.2115642925346079))","([np.int64(3), np.int64(32), np.int64(51)], np.float64(64.49732223406549))","([np.int64(3), np.int64(32), np.int64(51), np.int64(76)], np.float64(64.53727328519776))","([np.int64(203)], np.float64(147.00142423616455))"
88,"([np.int64(0), np.int64(5), np.int64(25), np.int64(30), np.int64(31), np.int64(51), np.int64(54), np.int64(57), np.int64(74), np.int64(78), np.int64(80), np.int64(82), np.int64(104), np.int64(105), np.int64(114), np.int64(127), np.int64(142), np.int64(156), np.int64(157), np.int64(167), np.int64(183), np.int64(208), np.int64(227), np.int64(229), np.int64(233), np.int64(235), np.int64(243), np.int64(246)], np.float64(1.6137564217998406))","([np.int64(0), np.int64(51), np.int64(78), np.int64(127), np.int64(142), np.int64(156), np.int64(157), np.int64(229)], np.float64(0.2069030763281776))","([np.int64(142)], np.float64(70.66615802598436))","([np.int64(0), np.int64(51), np.int64(109), np.int64(142), np.int64(229), np.int64(235)], np.float64(58.89433541762445))","([np.int64(157), np.int64(235)], np.float64(124.62578393885234))"
89,"([np.int64(0), np.int64(22), np.int64(24), np.int64(25), np.int64(35), np.int64(41), np.int64(58), np.int64(65), np.int64(76), np.int64(85), np.int64(91), np.int64(92), np.int64(102), np.int64(103), np.int64(106), np.int64(115), np.int64(118), np.int64(120), np.int64(136), np.int64(140), np.int64(163), np.int64(181), np.int64(183), np.int64(195), np.int64(196), np.int64(199), np.int64(208), np.int64(222), np.int64(225), np.int64(228), np.int64(230), np.int64(245)], np.float64(3.9981273263418906))","([np.int64(25), np.int64(41), np.int64(85), np.int64(118), np.int64(136), np.int64(163), np.int64(225), np.int64(230)], np.float64(0.36103211857284306))","([np.int64(230)], np.float64(73.9749135457674))","([np.int64(35), np.int64(41), np.int64(76), np.int64(85), np.int64(163), np.int64(230)], np.float64(53.284824392313496))","([np.int64(230)], np.float64(116.75391220453949))"
90,"([np.int64(6), np.int64(8), np.int64(23), np.int64(25), np.int64(31), np.int64(36), np.int64(53), np.int64(55), np.int64(58), np.int64(62), np.int64(108), np.int64(116), np.int64(122), np.int64(143), np.int64(144), np.int64(158), np.int64(170), np.int64(178), np.int64(180), np.int64(182), np.int64(186), np.int64(187), np.int64(190), np.int64(210), np.int64(214), np.int64(219), np.int64(232), np.int64(239)], np.float64(2.046636608781633))","([np.int64(23), np.int64(36), np.int64(122), np.int64(158), np.int64(180), np.int64(210), np.int64(214), np.int64(219)], np.float64(0.23335077557983028))","([np.int64(122), np.int64(180), np.int64(219)], np.float64(62.3845697099553))","([np.int64(10), np.int64(23), np.int64(122), np.int64(180), np.int64(219)], np.float64(51.52660026144623))","([np.int64(122)], np.float64(97.88832527014428))"
91,"([np.int64(7), np.int64(13), np.int64(14), np.int64(18), np.int64(32), np.int64(37), np.int64(44), np.int64(62), np.int64(63), np.int64(69), np.int64(82), np.int64(88), np.int64(108), np.int64(114), np.int64(120), np.int64(131), np.int64(132), np.int64(134), np.int64(137), np.int64(148), np.int64(157), np.int64(159), np.int64(166), np.int64(171), np.int64(184), np.int64(191), np.int64(193), np.int64(206), np.int64(215), np.int64(222), np.int64(225), np.int64(242)], np.float64(3.3204273994233193))","([np.int64(13), np.int64(14), np.int64(62), np.int64(108), np.int64(159), np.int64(166), np.int64(184), np.int64(193)], np.float64(4.526625891211958))","([np.int64(184)], np.float64(66.25757760204169))","([np.int64(9), np.int64(13), np.int64(16), np.int64(166), np.int64(184)], np.float64(66.96000939164209))","([], np.float64(76.60656697303118))"
92,"([np.int64(2), np.int64(3), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(20), np.int64(29), np.int64(30), np.int64(36), np.int64(42), np.int64(43), np.int64(45), np.int64(48), np.int64(54), np.int64(55), np.int64(58), np.int64(60), np.int64(72), np.int64(77), np.int64(79), np.int64(82), np.int64(85), np.int64(91), np.int64(93), np.int64(100), np.int64(101), np.int64(107), np.int64(117), np.int64(131), np.int64(132), np.int64(139), np.int64(143), np.int64(149), np.int64(150), np.int64(155), np.int64(166), np.int64(169), np.int64(172), np.int64(178), np.int64(187), np.int64(191), np.int64(194), np.int64(198), np.int64(204), np.int64(209), np.int64(217), np.int64(221), np.int64(227), np.int64(233), np.int64(236), np.int64(237), np.int64(239)], np.float64(1.541439783959861))","([np.int64(15), np.int64(19), np.int64(36), np.int64(55), np.int64(100), np.int64(107), np.int64(150), np.int64(172)], np.float64(0.07950631655107636))","([np.int64(107)], np.float64(74.63302450908915))","([np.int64(15), np.int64(19), np.int64(36), np.int64(55), np.int64(100), np.int64(107), np.int64(155), np.int64(218)], np.float64(45.010220433000065))","([np.int64(155)], np.float64(135.15409116550416))"
93,"([np.int64(43), np.int64(83), np.int64(101), np.int64(112), np.int64(117), np.int64(119), np.int64(135), np.int64(151), np.int64(213), np.int64(217), np.int64(218), np.int64(238)], np.float64(11.289129198184254))","([np.int64(43), np.int64(83), np.int64(117), np.int64(119), np.int64(151), np.int64(213), np.int64(218), np.int64(238)], np.float64(0.3600980685015998))","([np.int64(112), np.int64(218)], np.float64(75.03108285437418))","([np.int64(43), np.int64(83), np.int64(101), np.int64(112), np.int64(117), np.int64(151), np.int64(194), np.int64(213), np.int64(217), np.int64(218), np.int64(238)], np.float64(52.853395219096335))","([np.int64(101), np.int64(115), np.int64(123), np.int64(171), np.int64(194), np.int64(213), np.int64(245)], np.float64(115.96185017384555))"
94,"([np.int64(33), np.int64(84), np.int64(98), np.int64(101), np.int64(116), np.int64(134), np.int64(162), np.int64(204), np.int64(208), np.int64(246)], np.float64(2.342011207927464))","([np.int64(33), np.int64(84), np.int64(98), np.int64(101), np.int64(134), np.int64(162), np.int64(204), np.int64(208)], np.float64(2.6652783289247255))","([np.int64(33), np.int64(84), np.int64(101)], np.float64(73.6401936473686))","([np.int64(33), np.int64(84), np.int64(101), np.int64(104), np.int64(134), np.int64(204), np.int64(208), np.int64(245), np.int64(246)], np.float64(52.781829212569065))","([np.int64(84), np.int64(101), np.int64(175), np.int64(245)], np.float64(81.94130362508994))"
95,"([np.int64(12), np.int64(24), np.int64(64), np.int64(74), np.int64(89), np.int64(95), np.int64(107), np.int64(108), np.int64(111), np.int64(121), np.int64(157), np.int64(186), np.int64(194), np.int64(202), np.int64(219), np.int64(220), np.int64(243), np.int64(249)], np.float64(3.13081606097631))","([np.int64(12), np.int64(64), np.int64(74), np.int64(121), np.int64(157), np.int64(202), np.int64(220), np.int64(243)], np.float64(1.0468300300711748))","([np.int64(202), np.int64(220)], np.float64(72.78663819424597))","([np.int64(186), np.int64(202), np.int64(220)], np.float64(66.2561240735029))","([], np.float64(76.83637702233001))"
96,"([np.int64(4), np.int64(8), np.int64(9), np.int64(13), np.int64(17), np.int64(20), np.int64(35), np.int64(39), np.int64(44), np.int64(46), np.int64(54), np.int64(56), np.int64(59), np.int64(63), np.int64(72), np.int64(73), np.int64(80), np.int64(83), np.int64(86), np.int64(87), np.int64(101), np.int64(102), np.int64(103), np.int64(110), np.int64(120), np.int64(121), np.int64(125), np.int64(135), np.int64(138), np.int64(141), np.int64(143), np.int64(145), np.int64(147), np.int64(151), np.int64(152), np.int64(162), np.int64(171), np.int64(178), np.int64(179), np.int64(183), np.int64(197), np.int64(202), np.int64(207), np.int64(210), np.int64(215), np.int64(218), np.int64(221), np.int64(224), np.int64(235), np.int64(237), np.int64(239), np.int64(249)], np.float64(1.783778429707705))","([np.int64(13), np.int64(46), np.int64(80), np.int64(121), np.int64(135), np.int64(152), np.int64(215), np.int64(237)], np.float64(0.6858986563846292))","([np.int64(80), np.int64(121), np.int64(135), np.int64(152)], np.float64(56.637931531877214))","([np.int64(4), np.int64(13), np.int64(46), np.int64(80), np.int64(121), np.int64(135), np.int64(152), np.int64(237)], np.float64(33.85531394034972))","([np.int64(80), np.int64(121), np.int64(166)], np.float64(81.72771787077947))"
97,"([np.int64(0), np.int64(6), np.int64(11), np.int64(14), np.int64(22), np.int64(27), np.int64(38), np.int64(43), np.int64(64), np.int64(68), np.int64(73), np.int64(74), np.int64(94), np.int64(99), np.int64(102), np.int64(104), np.int64(113), np.int64(128), np.int64(134), np.int64(135), np.int64(137), np.int64(142), np.int64(145), np.int64(153), np.int64(160), np.int64(167), np.int64(169), np.int64(175), np.int64(205), np.int64(212), np.int64(220), np.int64(224), np.int64(228), np.int64(230), np.int64(234), np.int64(238), np.int64(241), np.int64(243)], np.float64(1.7705518516221679))","([np.int64(0), np.int64(6), np.int64(14), np.int64(22), np.int64(27), np.int64(167), np.int64(224), np.int64(238)], np.float64(3.221129541960657))","([], np.float64(67.6215274483472))","([np.int64(0), np.int64(6), np.int64(27), np.int64(45), np.int64(167), np.int64(238)], np.float64(41.238940352823136))","([np.int64(206), np.int64(238)], np.float64(90.37394311514718))"
98,"([np.int64(0), np.int64(10), np.int64(19), np.int64(33), np.int64(47), np.int64(53), np.int64(58), np.int64(64), np.int64(71), np.int64(79), np.int64(82), np.int64(93), np.int64(108), np.int64(114), np.int64(116), np.int64(132), np.int64(137), np.int64(139), np.int64(147), np.int64(159), np.int64(173), np.int64(184), np.int64(196), np.int64(201), np.int64(204), np.int64(226), np.int64(243)], np.float64(1.6025751100727843))","([np.int64(33), np.int64(64), np.int64(79), np.int64(114), np.int64(132), np.int64(173), np.int64(184), np.int64(243)], np.float64(0.05390747824260299))","([], np.float64(73.2728838391267))","([np.int64(33), np.int64(64)], np.float64(66.91813348899205))","([np.int64(34), np.int64(79), np.int64(125)], np.float64(97.16467845293198))"
99,"([np.int64(9), np.int64(24), np.int64(49), np.int64(99), np.int64(104), np.int64(121), np.int64(123), np.int64(130), np.int64(146), np.int64(152), np.int64(154), np.int64(165), np.int64(166), np.int64(195), np.int64(199), np.int64(214), np.int64(215), np.int64(230)], np.float64(1.7618733710406178))","([np.int64(24), np.int64(49), np.int64(99), np.int64(104), np.int64(121), np.int64(123), np.int64(152), np.int64(195)], np.float64(0.17110597555917792))","([np.int64(24), np.int64(121), np.int64(123)], np.float64(58.403580293169874))","([np.int64(24), np.int64(48), np.int64(99), np.int64(102), np.int64(121), np.int64(123), np.int64(190), np.int64(199)], np.float64(52.56231333413173))","([], np.float64(73.78830553586326))"
