run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
63,"([np.int64(19), np.int64(20), np.int64(34), np.int64(43), np.int64(44), np.int64(45), np.int64(48), np.int64(70), np.int64(78), np.int64(95), np.int64(107), np.int64(117), np.int64(119), np.int64(124), np.int64(138), np.int64(139), np.int64(141), np.int64(145), np.int64(164), np.int64(187), np.int64(209), np.int64(244), np.int64(246), np.int64(249)], np.float64(2.6485706211159776))","([np.int64(19), np.int64(20), np.int64(44), np.int64(117), np.int64(119), np.int64(139), np.int64(145), np.int64(164), np.int64(187), np.int64(244)], np.float64(0.21898734556017935))","([np.int64(139)], np.float64(81.57000277106371))","([np.int64(4), np.int64(139), np.int64(164)], np.float64(81.90920803988658))","([], np.float64(81.79806896155473))"
64,"([np.int64(0), np.int64(20), np.int64(23), np.int64(25), np.int64(28), np.int64(35), np.int64(49), np.int64(54), np.int64(96), np.int64(107), np.int64(111), np.int64(114), np.int64(115), np.int64(126), np.int64(138), np.int64(139), np.int64(142), np.int64(143), np.int64(148), np.int64(154), np.int64(156), np.int64(157), np.int64(161), np.int64(165), np.int64(169), np.int64(172), np.int64(173), np.int64(187), np.int64(190), np.int64(223), np.int64(230), np.int64(235), np.int64(236), np.int64(242), np.int64(249)], np.float64(11.761167493014081))","([np.int64(25), np.int64(28), np.int64(49), np.int64(54), np.int64(126), np.int64(148), np.int64(157), np.int64(161), np.int64(169), np.int64(249)], np.float64(3.410632437708495))","([np.int64(28), np.int64(49), np.int64(157), np.int64(169)], np.float64(79.97723688637844))","([np.int64(19), np.int64(28), np.int64(49), np.int64(157), np.int64(162), np.int64(169), np.int64(215)], np.float64(75.68027778818397))","([], np.float64(94.61473925492795))"
65,"([np.int64(5), np.int64(10), np.int64(18), np.int64(36), np.int64(46), np.int64(50), np.int64(53), np.int64(54), np.int64(65), np.int64(79), np.int64(82), np.int64(90), np.int64(104), np.int64(115), np.int64(120), np.int64(123), np.int64(135), np.int64(136), np.int64(138), np.int64(144), np.int64(153), np.int64(156), np.int64(160), np.int64(177), np.int64(179), np.int64(183), np.int64(191), np.int64(204), np.int64(210), np.int64(223), np.int64(231)], np.float64(9.64470570637601))","([np.int64(5), np.int64(46), np.int64(54), np.int64(90), np.int64(104), np.int64(120), np.int64(135), np.int64(179), np.int64(191), np.int64(204)], np.float64(1.7563770818160438))","([], np.float64(85.54014698630898))","([np.int64(104), np.int64(120), np.int64(179)], np.float64(75.58472505927037))","([np.int64(218)], np.float64(126.9405685428532))"
66,"([np.int64(2), np.int64(3), np.int64(6), np.int64(73), np.int64(81), np.int64(98), np.int64(103), np.int64(108), np.int64(120), np.int64(126), np.int64(133), np.int64(147), np.int64(152), np.int64(161), np.int64(195), np.int64(209), np.int64(232), np.int64(239)], np.float64(3.3046637139549837))","([np.int64(73), np.int64(81), np.int64(98), np.int64(103), np.int64(108), np.int64(120), np.int64(126), np.int64(133), np.int64(147), np.int64(232)], np.float64(1.9568001031334101))","([np.int64(73), np.int64(81), np.int64(103), np.int64(133)], np.float64(84.77301878919525))","([np.int64(6), np.int64(48), np.int64(73), np.int64(81), np.int64(100), np.int64(103), np.int64(133), np.int64(167)], np.float64(71.76262359179529))","([np.int64(73), np.int64(81), np.int64(132), np.int64(133)], np.float64(108.28299870840938))"
67,"([np.int64(12), np.int64(15), np.int64(45), np.int64(67), np.int64(74), np.int64(98), np.int64(124), np.int64(145), np.int64(147), np.int64(163), np.int64(171), np.int64(203), np.int64(222), np.int64(235), np.int64(237), np.int64(248)], np.float64(2.0113481734199623))","([np.int64(15), np.int64(67), np.int64(124), np.int64(145), np.int64(147), np.int64(163), np.int64(171), np.int64(235), np.int64(237), np.int64(248)], np.float64(0.5515574906504949))","([], np.float64(87.36918421154046))","([np.int64(1), np.int64(96), np.int64(124), np.int64(145), np.int64(171), np.int64(248)], np.float64(80.51707561313306))","([], np.float64(87.46243802101259))"
68,"([np.int64(4), np.int64(13), np.int64(16), np.int64(17), np.int64(20), np.int64(22), np.int64(28), np.int64(38), np.int64(50), np.int64(55), np.int64(58), np.int64(62), np.int64(81), np.int64(82), np.int64(83), np.int64(85), np.int64(88), np.int64(99), np.int64(100), np.int64(102), np.int64(103), np.int64(105), np.int64(108), np.int64(111), np.int64(113), np.int64(120), np.int64(125), np.int64(135), np.int64(136), np.int64(146), np.int64(151), np.int64(157), np.int64(171), np.int64(179), np.int64(181), np.int64(189), np.int64(190), np.int64(206), np.int64(208), np.int64(222), np.int64(224), np.int64(232), np.int64(233), np.int64(235), np.int64(241), np.int64(246)], np.float64(3.238457981210313))","([np.int64(4), np.int64(17), np.int64(20), np.int64(50), np.int64(82), np.int64(102), np.int64(111), np.int64(181), np.int64(233), np.int64(246)], np.float64(0.173701011841077))","([np.int64(4), np.int64(17), np.int64(246)], np.float64(79.08060289581726))","([np.int64(4), np.int64(17), np.int64(246)], np.float64(83.24364011709817))","([np.int64(4)], np.float64(132.7788092225065))"
69,"([np.int64(14), np.int64(18), np.int64(24), np.int64(27), np.int64(29), np.int64(42), np.int64(56), np.int64(67), np.int64(89), np.int64(90), np.int64(94), np.int64(104), np.int64(116), np.int64(122), np.int64(123), np.int64(126), np.int64(147), np.int64(149), np.int64(153), np.int64(154), np.int64(157), np.int64(158), np.int64(166), np.int64(169), np.int64(170), np.int64(171), np.int64(180), np.int64(184), np.int64(189), np.int64(193), np.int64(203), np.int64(208), np.int64(216), np.int64(228), np.int64(236), np.int64(243)], np.float64(4.27485570849051))","([np.int64(24), np.int64(123), np.int64(126), np.int64(153), np.int64(166), np.int64(169), np.int64(170), np.int64(184), np.int64(203), np.int64(243)], np.float64(0.2263592938123734))","([np.int64(123), np.int64(166), np.int64(243)], np.float64(76.57892476335672))","([np.int64(123), np.int64(166), np.int64(243)], np.float64(72.21696761094198))","([], np.float64(90.42462443384453))"
70,"([np.int64(14), np.int64(31), np.int64(34), np.int64(42), np.int64(43), np.int64(61), np.int64(63), np.int64(67), np.int64(75), np.int64(80), np.int64(88), np.int64(111), np.int64(120), np.int64(124), np.int64(137), np.int64(143), np.int64(170), np.int64(176), np.int64(180), np.int64(183), np.int64(188), np.int64(191), np.int64(198), np.int64(205), np.int64(217), np.int64(218), np.int64(238), np.int64(242), np.int64(247)], np.float64(16.95703463494267))","([np.int64(67), np.int64(143), np.int64(170), np.int64(180), np.int64(188), np.int64(191), np.int64(198), np.int64(218), np.int64(238), np.int64(242)], np.float64(1.1631474932707964))","([], np.float64(90.84412643877775))","([np.int64(14), np.int64(53), np.int64(67), np.int64(76), np.int64(97), np.int64(143), np.int64(217)], np.float64(95.74112023226975))","([], np.float64(91.69008658218189))"
71,"([np.int64(5), np.int64(14), np.int64(18), np.int64(44), np.int64(47), np.int64(65), np.int64(66), np.int64(69), np.int64(78), np.int64(113), np.int64(135), np.int64(136), np.int64(138), np.int64(139), np.int64(145), np.int64(147), np.int64(155), np.int64(172), np.int64(183), np.int64(200), np.int64(231), np.int64(236)], np.float64(2.612510311477907))","([np.int64(5), np.int64(14), np.int64(44), np.int64(47), np.int64(66), np.int64(135), np.int64(139), np.int64(147), np.int64(200), np.int64(231)], np.float64(1.6526836692275046))","([np.int64(14), np.int64(139), np.int64(147), np.int64(200), np.int64(231)], np.float64(76.25406231055653))","([np.int64(14), np.int64(44), np.int64(139), np.int64(147), np.int64(200), np.int64(207), np.int64(236)], np.float64(64.92442560958096))","([np.int64(14), np.int64(30), np.int64(81), np.int64(139), np.int64(147), np.int64(152), np.int64(162)], np.float64(115.50673631601929))"
72,"([np.int64(19), np.int64(28), np.int64(54), np.int64(58), np.int64(61), np.int64(73), np.int64(86), np.int64(95), np.int64(98), np.int64(109), np.int64(112), np.int64(148), np.int64(152), np.int64(162), np.int64(180), np.int64(184), np.int64(205), np.int64(215)], np.float64(4.594631287415034))","([np.int64(28), np.int64(54), np.int64(58), np.int64(73), np.int64(95), np.int64(148), np.int64(152), np.int64(180), np.int64(184), np.int64(205)], np.float64(4.317217180079337))","([np.int64(184)], np.float64(86.30584718996623))","([np.int64(28), np.int64(95), np.int64(184)], np.float64(73.41680272345026))","([np.int64(184)], np.float64(144.09579129479442))"
73,"([np.int64(10), np.int64(30), np.int64(46), np.int64(64), np.int64(71), np.int64(73), np.int64(90), np.int64(91), np.int64(99), np.int64(118), np.int64(124), np.int64(127), np.int64(137), np.int64(139), np.int64(152), np.int64(156), np.int64(157), np.int64(158), np.int64(189), np.int64(206), np.int64(212), np.int64(226)], np.float64(1.9388631496925341))","([np.int64(10), np.int64(73), np.int64(90), np.int64(99), np.int64(127), np.int64(137), np.int64(139), np.int64(158), np.int64(206), np.int64(226)], np.float64(0.1676157383511031))","([np.int64(73), np.int64(137)], np.float64(80.37850383713302))","([np.int64(10), np.int64(68), np.int64(73), np.int64(90), np.int64(110), np.int64(127), np.int64(137), np.int64(139), np.int64(158), np.int64(181), np.int64(226)], np.float64(51.699055351877625))","([np.int64(137)], np.float64(210.06726734522863))"
74,"([np.int64(1), np.int64(7), np.int64(45), np.int64(49), np.int64(53), np.int64(58), np.int64(60), np.int64(82), np.int64(102), np.int64(110), np.int64(111), np.int64(121), np.int64(129), np.int64(145), np.int64(148), np.int64(156), np.int64(165), np.int64(190), np.int64(218), np.int64(235), np.int64(240), np.int64(245), np.int64(249)], np.float64(3.39292442634973))","([np.int64(1), np.int64(60), np.int64(102), np.int64(111), np.int64(121), np.int64(145), np.int64(148), np.int64(156), np.int64(165), np.int64(240)], np.float64(0.47244924551888307))","([np.int64(111), np.int64(165)], np.float64(85.4855674736049))","([np.int64(102), np.int64(111), np.int64(165)], np.float64(72.3522363944131))","([], np.float64(87.90902385434357))"
75,"([np.int64(13), np.int64(28), np.int64(31), np.int64(48), np.int64(50), np.int64(71), np.int64(76), np.int64(80), np.int64(84), np.int64(85), np.int64(86), np.int64(89), np.int64(95), np.int64(103), np.int64(106), np.int64(111), np.int64(118), np.int64(120), np.int64(135), np.int64(138), np.int64(146), np.int64(148), np.int64(174), np.int64(175), np.int64(181), np.int64(193), np.int64(200), np.int64(203), np.int64(204), np.int64(205), np.int64(208), np.int64(212), np.int64(221), np.int64(226), np.int64(244), np.int64(246)], np.float64(3.168031518804427))","([np.int64(13), np.int64(50), np.int64(71), np.int64(85), np.int64(89), np.int64(103), np.int64(106), np.int64(138), np.int64(221), np.int64(244)], np.float64(0.221996375938009))","([np.int64(85), np.int64(221)], np.float64(97.3778518389624))","([np.int64(13), np.int64(50), np.int64(85), np.int64(135), np.int64(155), np.int64(156), np.int64(221), np.int64(225), np.int64(226)], np.float64(82.19125637948854))","([], np.float64(99.35811272370039))"
76,"([np.int64(1), np.int64(9), np.int64(12), np.int64(26), np.int64(45), np.int64(47), np.int64(51), np.int64(63), np.int64(72), np.int64(76), np.int64(78), np.int64(84), np.int64(95), np.int64(104), np.int64(106), np.int64(108), np.int64(112), np.int64(113), np.int64(124), np.int64(149), np.int64(156), np.int64(174), np.int64(183), np.int64(189), np.int64(193), np.int64(197), np.int64(208), np.int64(224), np.int64(231), np.int64(246), np.int64(247)], np.float64(1.7463747068119917))","([np.int64(1), np.int64(45), np.int64(72), np.int64(95), np.int64(104), np.int64(106), np.int64(108), np.int64(197), np.int64(208), np.int64(231)], np.float64(4.067057878901564))","([np.int64(72), np.int64(104), np.int64(208)], np.float64(83.28356155225528))","([np.int64(45), np.int64(72), np.int64(95), np.int64(104), np.int64(106), np.int64(108), np.int64(153), np.int64(197), np.int64(208), np.int64(231), np.int64(237), np.int64(247)], np.float64(51.64728401519241))","([np.int64(208)], np.float64(194.85302675917302))"
77,"([np.int64(14), np.int64(15), np.int64(52), np.int64(63), np.int64(109), np.int64(112), np.int64(115), np.int64(131), np.int64(146), np.int64(195), np.int64(196), np.int64(199), np.int64(206), np.int64(223), np.int64(235), np.int64(238), np.int64(243)], np.float64(3.3004217894759584))","([np.int64(15), np.int64(52), np.int64(63), np.int64(109), np.int64(131), np.int64(146), np.int64(195), np.int64(199), np.int64(223), np.int64(243)], np.float64(0.15674759047462392))","([np.int64(63), np.int64(131), np.int64(146), np.int64(243)], np.float64(74.64991800267235))","([np.int64(63), np.int64(89), np.int64(109), np.int64(131), np.int64(146), np.int64(203), np.int64(243)], np.float64(63.58104202682247))","([np.int64(146)], np.float64(174.685141776082))"
78,"([np.int64(22), np.int64(33), np.int64(36), np.int64(39), np.int64(48), np.int64(56), np.int64(65), np.int64(67), np.int64(69), np.int64(70), np.int64(78), np.int64(80), np.int64(100), np.int64(106), np.int64(107), np.int64(111), np.int64(112), np.int64(123), np.int64(126), np.int64(130), np.int64(134), np.int64(144), np.int64(152), np.int64(159), np.int64(163), np.int64(175), np.int64(184), np.int64(192), np.int64(199), np.int64(202), np.int64(211), np.int64(212), np.int64(228), np.int64(235), np.int64(239), np.int64(241), np.int64(249)], np.float64(5.191612384655402))","([np.int64(70), np.int64(78), np.int64(107), np.int64(111), np.int64(134), np.int64(152), np.int64(175), np.int64(212), np.int64(235), np.int64(249)], np.float64(5.9613390457957856))","([np.int64(152)], np.float64(97.07152820148968))","([np.int64(78), np.int64(126), np.int64(152)], np.float64(100.72162618917974))","([], np.float64(101.39791104301912))"
79,"([np.int64(10), np.int64(18), np.int64(22), np.int64(54), np.int64(56), np.int64(94), np.int64(97), np.int64(99), np.int64(100), np.int64(105), np.int64(132), np.int64(140), np.int64(147), np.int64(156), np.int64(187), np.int64(211), np.int64(219)], np.float64(2.433150089644763))","([np.int64(18), np.int64(22), np.int64(54), np.int64(99), np.int64(132), np.int64(140), np.int64(147), np.int64(156), np.int64(187), np.int64(211)], np.float64(0.18223345821708847))","([], np.float64(86.40238606579344))","([np.int64(90), np.int64(99), np.int64(109), np.int64(147), np.int64(155)], np.float64(99.22833776120112))","([], np.float64(86.40858050470547))"
80,"([np.int64(12), np.int64(14), np.int64(41), np.int64(46), np.int64(107), np.int64(121), np.int64(134), np.int64(137), np.int64(152), np.int64(198), np.int64(206), np.int64(208), np.int64(221), np.int64(223), np.int64(226)], np.float64(6.470659606932864))","([np.int64(12), np.int64(14), np.int64(46), np.int64(107), np.int64(121), np.int64(134), np.int64(152), np.int64(221), np.int64(223), np.int64(226)], np.float64(4.096167138989675))","([np.int64(152), np.int64(221)], np.float64(76.91501168553619))","([np.int64(61), np.int64(70), np.int64(77), np.int64(105), np.int64(121), np.int64(152), np.int64(201), np.int64(221)], np.float64(83.04111491618357))","([], np.float64(89.46608171476356))"
81,"([np.int64(9), np.int64(19), np.int64(51), np.int64(82), np.int64(84), np.int64(91), np.int64(97), np.int64(100), np.int64(108), np.int64(138), np.int64(140), np.int64(150), np.int64(155), np.int64(157), np.int64(170), np.int64(171), np.int64(181), np.int64(183), np.int64(184), np.int64(189), np.int64(197), np.int64(213), np.int64(225), np.int64(232), np.int64(234)], np.float64(4.005640463344247))","([np.int64(82), np.int64(97), np.int64(150), np.int64(170), np.int64(183), np.int64(184), np.int64(189), np.int64(197), np.int64(213), np.int64(232)], np.float64(0.9158315077447046))","([np.int64(82), np.int64(197)], np.float64(81.36864986050772))","([np.int64(44), np.int64(82), np.int64(97), np.int64(113), np.int64(171), np.int64(181), np.int64(184), np.int64(189), np.int64(197), np.int64(206)], np.float64(71.78306268453278))","([np.int64(82), np.int64(97), np.int64(189)], np.float64(99.37304353898226))"
82,"([np.int64(17), np.int64(37), np.int64(41), np.int64(65), np.int64(72), np.int64(81), np.int64(85), np.int64(156), np.int64(157), np.int64(169), np.int64(177), np.int64(217), np.int64(218)], np.float64(7.449625706130751))","([np.int64(17), np.int64(37), np.int64(41), np.int64(65), np.int64(81), np.int64(85), np.int64(156), np.int64(157), np.int64(177), np.int64(217)], np.float64(2.0058973786222816))","([np.int64(85)], np.float64(86.91820233736013))","([np.int64(37), np.int64(41), np.int64(85), np.int64(114), np.int64(156), np.int64(177)], np.float64(63.529604778464886))","([], np.float64(93.95249346424569))"
83,"([np.int64(1), np.int64(17), np.int64(19), np.int64(21), np.int64(33), np.int64(40), np.int64(50), np.int64(70), np.int64(79), np.int64(109), np.int64(112), np.int64(122), np.int64(144), np.int64(163), np.int64(171), np.int64(179), np.int64(214), np.int64(222)], np.float64(6.251084381911033))","([np.int64(1), np.int64(19), np.int64(33), np.int64(40), np.int64(50), np.int64(70), np.int64(79), np.int64(112), np.int64(144), np.int64(179)], np.float64(0.703922522779987))","([], np.float64(86.6090367132412))","([np.int64(17), np.int64(19), np.int64(21), np.int64(33), np.int64(50), np.int64(109)], np.float64(75.40902194562295))","([np.int64(238)], np.float64(159.61948603574177))"
84,"([np.int64(9), np.int64(27), np.int64(66), np.int64(68), np.int64(77), np.int64(81), np.int64(87), np.int64(97), np.int64(114), np.int64(120), np.int64(122), np.int64(131), np.int64(138), np.int64(145), np.int64(157), np.int64(166), np.int64(171), np.int64(181), np.int64(182), np.int64(183), np.int64(185), np.int64(187), np.int64(189), np.int64(193), np.int64(205), np.int64(207), np.int64(215), np.int64(216), np.int64(222), np.int64(225), np.int64(228), np.int64(242), np.int64(244)], np.float64(9.371379208889318))","([np.int64(27), np.int64(81), np.int64(97), np.int64(120), np.int64(122), np.int64(145), np.int64(166), np.int64(183), np.int64(193), np.int64(216), np.int64(228)], np.float64(0.22676478777816914))","([np.int64(27)], np.float64(87.95826461563256))","([np.int64(27), np.int64(120), np.int64(145), np.int64(153), np.int64(161), np.int64(188), np.int64(191)], np.float64(77.56099121500388))","([], np.float64(93.0001031731735))"
85,"([np.int64(4), np.int64(6), np.int64(23), np.int64(30), np.int64(42), np.int64(58), np.int64(70), np.int64(93), np.int64(111), np.int64(113), np.int64(116), np.int64(117), np.int64(144), np.int64(200), np.int64(212), np.int64(215), np.int64(233), np.int64(248)], np.float64(1.1826779426902454))","([np.int64(4), np.int64(6), np.int64(23), np.int64(30), np.int64(116), np.int64(117), np.int64(144), np.int64(200), np.int64(212), np.int64(215)], np.float64(0.23979065940902247))","([np.int64(23), np.int64(212)], np.float64(77.4865794069405))","([np.int64(19), np.int64(23), np.int64(30), np.int64(48), np.int64(58), np.int64(117), np.int64(144), np.int64(212)], np.float64(63.90030553389565))","([np.int64(23), np.int64(58), np.int64(144), np.int64(224)], np.float64(114.75777260462725))"
86,"([np.int64(4), np.int64(8), np.int64(12), np.int64(30), np.int64(59), np.int64(68), np.int64(81), np.int64(99), np.int64(106), np.int64(178), np.int64(188), np.int64(207), np.int64(214), np.int64(240), np.int64(244)], np.float64(5.458886687431135))","([np.int64(12), np.int64(30), np.int64(59), np.int64(99), np.int64(106), np.int64(188), np.int64(207), np.int64(214), np.int64(240), np.int64(244)], np.float64(6.260768964897089))","([], np.float64(86.04476064266943))","([np.int64(30), np.int64(68), np.int64(99), np.int64(106), np.int64(205), np.int64(207), np.int64(214), np.int64(232), np.int64(244)], np.float64(57.564213462894784))","([np.int64(214), np.int64(240)], np.float64(110.3486662211609))"
87,"([np.int64(10), np.int64(17), np.int64(22), np.int64(25), np.int64(38), np.int64(40), np.int64(52), np.int64(56), np.int64(59), np.int64(61), np.int64(74), np.int64(77), np.int64(85), np.int64(86), np.int64(89), np.int64(91), np.int64(95), np.int64(96), np.int64(106), np.int64(109), np.int64(111), np.int64(113), np.int64(116), np.int64(119), np.int64(126), np.int64(129), np.int64(132), np.int64(136), np.int64(140), np.int64(144), np.int64(153), np.int64(155), np.int64(159), np.int64(167), np.int64(168), np.int64(177), np.int64(189), np.int64(190), np.int64(191), np.int64(193), np.int64(207), np.int64(213), np.int64(227), np.int64(229), np.int64(236), np.int64(243)], np.float64(3.132970794871363))","([np.int64(22), np.int64(52), np.int64(61), np.int64(96), np.int64(109), np.int64(111), np.int64(126), np.int64(136), np.int64(155), np.int64(167)], np.float64(1.6873270236648104))","([np.int64(52), np.int64(61)], np.float64(86.13124273593856))","([np.int64(52), np.int64(61), np.int64(109), np.int64(126), np.int64(136), np.int64(167)], np.float64(58.398794021029055))","([np.int64(34), np.int64(52), np.int64(109), np.int64(126), np.int64(167), np.int64(243)], np.float64(91.31683789398477))"
88,"([np.int64(0), np.int64(2), np.int64(15), np.int64(21), np.int64(34), np.int64(60), np.int64(74), np.int64(99), np.int64(114), np.int64(118), np.int64(123), np.int64(133), np.int64(175), np.int64(184), np.int64(204), np.int64(227), np.int64(244)], np.float64(2.14691618100733))","([np.int64(0), np.int64(2), np.int64(60), np.int64(99), np.int64(114), np.int64(118), np.int64(123), np.int64(133), np.int64(175), np.int64(244)], np.float64(1.3751230947991058))","([np.int64(2)], np.float64(88.65186065866851))","([np.int64(2), np.int64(129), np.int64(133), np.int64(138), np.int64(199)], np.float64(98.31621899148158))","([], np.float64(92.25332261233805))"
89,"([np.int64(22), np.int64(24), np.int64(32), np.int64(34), np.int64(41), np.int64(56), np.int64(68), np.int64(72), np.int64(74), np.int64(92), np.int64(101), np.int64(115), np.int64(118), np.int64(120), np.int64(129), np.int64(131), np.int64(142), np.int64(147), np.int64(158), np.int64(161), np.int64(163), np.int64(189), np.int64(194), np.int64(196), np.int64(202), np.int64(207), np.int64(208), np.int64(210), np.int64(225), np.int64(228), np.int64(237)], np.float64(1.9300782018159064))","([np.int64(24), np.int64(72), np.int64(101), np.int64(115), np.int64(142), np.int64(161), np.int64(163), np.int64(194), np.int64(202), np.int64(237)], np.float64(0.1912690039330777))","([np.int64(24), np.int64(237)], np.float64(75.9593046559486))","([np.int64(24), np.int64(32), np.int64(72), np.int64(103), np.int64(237)], np.float64(76.66293889674452))","([np.int64(24), np.int64(152)], np.float64(121.46346180908888))"
90,"([np.int64(7), np.int64(54), np.int64(62), np.int64(99), np.int64(101), np.int64(104), np.int64(106), np.int64(116), np.int64(130), np.int64(131), np.int64(139), np.int64(150), np.int64(161), np.int64(169), np.int64(189), np.int64(195), np.int64(201), np.int64(203), np.int64(211), np.int64(227)], np.float64(1.3754836207248218))","([np.int64(62), np.int64(101), np.int64(104), np.int64(106), np.int64(116), np.int64(139), np.int64(189), np.int64(195), np.int64(201), np.int64(203)], np.float64(0.7930347734351129))","([np.int64(116), np.int64(139)], np.float64(84.51277607845797))","([np.int64(62), np.int64(99), np.int64(101), np.int64(106), np.int64(107), np.int64(116), np.int64(139), np.int64(203)], np.float64(60.044110543095606))","([np.int64(139), np.int64(245)], np.float64(134.56331519862468))"
91,"([np.int64(18), np.int64(22), np.int64(24), np.int64(40), np.int64(47), np.int64(65), np.int64(66), np.int64(70), np.int64(82), np.int64(88), np.int64(103), np.int64(114), np.int64(121), np.int64(143), np.int64(157), np.int64(160), np.int64(179), np.int64(213), np.int64(225), np.int64(231), np.int64(236), np.int64(238), np.int64(241)], np.float64(2.893027572105863))","([np.int64(18), np.int64(24), np.int64(47), np.int64(65), np.int64(70), np.int64(121), np.int64(157), np.int64(225), np.int64(236), np.int64(241)], np.float64(0.174279506507331))","([np.int64(65)], np.float64(87.00965229434505))","([np.int64(18), np.int64(24), np.int64(31), np.int64(65), np.int64(66), np.int64(121), np.int64(214), np.int64(236)], np.float64(60.30469170082383))","([], np.float64(88.36512696516124))"
92,"([np.int64(6), np.int64(35), np.int64(39), np.int64(41), np.int64(48), np.int64(50), np.int64(58), np.int64(67), np.int64(92), np.int64(99), np.int64(114), np.int64(123), np.int64(136), np.int64(149), np.int64(154), np.int64(155), np.int64(157), np.int64(159), np.int64(165), np.int64(166), np.int64(174), np.int64(195), np.int64(201), np.int64(204), np.int64(207), np.int64(208), np.int64(213), np.int64(221), np.int64(231), np.int64(236), np.int64(243), np.int64(247)], np.float64(3.4238672518383897))","([np.int64(6), np.int64(41), np.int64(114), np.int64(123), np.int64(155), np.int64(165), np.int64(201), np.int64(204), np.int64(221), np.int64(247)], np.float64(1.2290468375659012))","([], np.float64(88.50375893485145))","([np.int64(25), np.int64(35), np.int64(43), np.int64(165), np.int64(201), np.int64(204), np.int64(210)], np.float64(83.48184923099122))","([], np.float64(90.98757005984837))"
93,"([np.int64(4), np.int64(5), np.int64(14), np.int64(27), np.int64(53), np.int64(58), np.int64(62), np.int64(72), np.int64(85), np.int64(86), np.int64(90), np.int64(93), np.int64(94), np.int64(102), np.int64(111), np.int64(114), np.int64(123), np.int64(132), np.int64(149), np.int64(156), np.int64(157), np.int64(164), np.int64(174), np.int64(179), np.int64(180), np.int64(186), np.int64(198), np.int64(231), np.int64(239), np.int64(240), np.int64(243)], np.float64(13.863296012830585))","([np.int64(4), np.int64(14), np.int64(27), np.int64(114), np.int64(132), np.int64(164), np.int64(174), np.int64(198), np.int64(231), np.int64(239)], np.float64(0.08812045525695068))","([np.int64(14)], np.float64(89.62607453829816))","([np.int64(14), np.int64(104), np.int64(180), np.int64(191), np.int64(198), np.int64(231)], np.float64(87.79468395668822))","([np.int64(14), np.int64(198)], np.float64(119.40952373371191))"
94,"([np.int64(6), np.int64(14), np.int64(29), np.int64(32), np.int64(42), np.int64(55), np.int64(63), np.int64(66), np.int64(67), np.int64(71), np.int64(97), np.int64(113), np.int64(121), np.int64(135), np.int64(141), np.int64(145), np.int64(146), np.int64(147), np.int64(152), np.int64(158), np.int64(164), np.int64(189), np.int64(200), np.int64(201), np.int64(215), np.int64(217)], np.float64(13.831273642903723))","([np.int64(29), np.int64(32), np.int64(67), np.int64(71), np.int64(121), np.int64(145), np.int64(147), np.int64(189), np.int64(200), np.int64(217)], np.float64(0.23212807706669936))","([np.int64(147)], np.float64(91.07019699585865))","([np.int64(4), np.int64(27), np.int64(147), np.int64(217)], np.float64(83.88540626043371))","([np.int64(201), np.int64(215)], np.float64(140.72965844429802))"
95,"([np.int64(9), np.int64(21), np.int64(25), np.int64(35), np.int64(44), np.int64(52), np.int64(59), np.int64(61), np.int64(67), np.int64(75), np.int64(81), np.int64(83), np.int64(86), np.int64(108), np.int64(110), np.int64(112), np.int64(116), np.int64(123), np.int64(124), np.int64(129), np.int64(140), np.int64(144), np.int64(148), np.int64(159), np.int64(167), np.int64(173), np.int64(178), np.int64(189), np.int64(190), np.int64(206), np.int64(213), np.int64(226), np.int64(229), np.int64(231), np.int64(241)], np.float64(2.8441084559127927))","([np.int64(35), np.int64(44), np.int64(81), np.int64(86), np.int64(110), np.int64(123), np.int64(159), np.int64(167), np.int64(189), np.int64(190)], np.float64(1.5352625606097168))","([np.int64(86)], np.float64(87.49826594021688))","([np.int64(19), np.int64(21), np.int64(63), np.int64(86), np.int64(112), np.int64(123), np.int64(167), np.int64(190), np.int64(218), np.int64(221), np.int64(241)], np.float64(68.84452976408602))","([np.int64(86), np.int64(123), np.int64(167), np.int64(190)], np.float64(74.57616869224235))"
96,"([np.int64(8), np.int64(50), np.int64(57), np.int64(60), np.int64(65), np.int64(88), np.int64(101), np.int64(102), np.int64(106), np.int64(108), np.int64(112), np.int64(154), np.int64(164), np.int64(167), np.int64(181), np.int64(189), np.int64(208), np.int64(210), np.int64(223), np.int64(225), np.int64(226), np.int64(230), np.int64(240), np.int64(246)], np.float64(13.321895998625893))","([np.int64(8), np.int64(60), np.int64(102), np.int64(106), np.int64(108), np.int64(167), np.int64(208), np.int64(210), np.int64(223), np.int64(235), np.int64(240)], np.float64(0.33524004661930257))","([], np.float64(92.29580052556766))","([np.int64(95), np.int64(167), np.int64(210)], np.float64(88.45356531147316))","([], np.float64(92.2933098206637))"
