run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
62,"([np.int64(7), np.int64(13), np.int64(20), np.int64(31), np.int64(34), np.int64(35), np.int64(79), np.int64(85), np.int64(104), np.int64(106), np.int64(117), np.int64(127), np.int64(129), np.int64(130), np.int64(147), np.int64(148), np.int64(151), np.int64(159), np.int64(166), np.int64(171), np.int64(176), np.int64(185), np.int64(190), np.int64(199), np.int64(206), np.int64(220), np.int64(232), np.int64(242), np.int64(244)], np.float64(1.0572721017051498))","([np.int64(34), np.int64(104), np.int64(117), np.int64(127), np.int64(147), np.int64(148), np.int64(159), np.int64(171), np.int64(176), np.int64(206), np.int64(242)], np.float64(0.33558136829063134))","([np.int64(117), np.int64(148), np.int64(176)], np.float64(93.00973723115543))","([np.int64(34), np.int64(99), np.int64(104), np.int64(117), np.int64(147), np.int64(148), np.int64(171), np.int64(176), np.int64(199), np.int64(206)], np.float64(57.51216621717018))","([], np.float64(98.7972255078266))"
63,"([np.int64(1), np.int64(5), np.int64(12), np.int64(25), np.int64(26), np.int64(36), np.int64(41), np.int64(59), np.int64(66), np.int64(74), np.int64(86), np.int64(89), np.int64(107), np.int64(108), np.int64(109), np.int64(119), np.int64(124), np.int64(126), np.int64(138), np.int64(139), np.int64(140), np.int64(141), np.int64(142), np.int64(144), np.int64(145), np.int64(146), np.int64(156), np.int64(168), np.int64(179), np.int64(180), np.int64(193), np.int64(200), np.int64(203), np.int64(217), np.int64(221), np.int64(225), np.int64(228), np.int64(237)], np.float64(39.053600614456094))","([np.int64(36), np.int64(66), np.int64(89), np.int64(140), np.int64(142), np.int64(144), np.int64(168), np.int64(180), np.int64(225), np.int64(228), np.int64(237)], np.float64(4.569792048343625))","([np.int64(142)], np.float64(99.20857539966833))","([np.int64(6), np.int64(7), np.int64(12), np.int64(25), np.int64(35), np.int64(84), np.int64(86), np.int64(107), np.int64(139), np.int64(142), np.int64(146), np.int64(216)], np.float64(101.067312647325))","([np.int64(113), np.int64(142), np.int64(216)], np.float64(137.63995331031575))"
64,"([np.int64(8), np.int64(18), np.int64(49), np.int64(52), np.int64(69), np.int64(77), np.int64(87), np.int64(93), np.int64(124), np.int64(129), np.int64(137), np.int64(143), np.int64(152), np.int64(159), np.int64(165), np.int64(194), np.int64(204), np.int64(208), np.int64(223), np.int64(227), np.int64(240)], np.float64(6.913371651655627))","([np.int64(18), np.int64(52), np.int64(69), np.int64(77), np.int64(87), np.int64(129), np.int64(137), np.int64(165), np.int64(204), np.int64(208), np.int64(240)], np.float64(0.17790685421633232))","([np.int64(87)], np.float64(97.24256297317295))","([np.int64(18), np.int64(39), np.int64(43), np.int64(87), np.int64(129), np.int64(137), np.int64(143), np.int64(152), np.int64(240)], np.float64(75.2966383231944))","([np.int64(240)], np.float64(184.21085755058527))"
65,"([np.int64(9), np.int64(16), np.int64(19), np.int64(21), np.int64(25), np.int64(32), np.int64(39), np.int64(43), np.int64(47), np.int64(81), np.int64(85), np.int64(92), np.int64(96), np.int64(101), np.int64(106), np.int64(123), np.int64(130), np.int64(133), np.int64(143), np.int64(147), np.int64(154), np.int64(155), np.int64(160), np.int64(168), np.int64(174), np.int64(184), np.int64(186), np.int64(189), np.int64(197), np.int64(198), np.int64(208), np.int64(213), np.int64(231), np.int64(232), np.int64(233), np.int64(235), np.int64(239), np.int64(248)], np.float64(7.150027336876628))","([np.int64(16), np.int64(19), np.int64(32), np.int64(47), np.int64(92), np.int64(101), np.int64(143), np.int64(189), np.int64(213), np.int64(235), np.int64(239)], np.float64(8.099520596068723))","([np.int64(213)], np.float64(97.82150524640764))","([np.int64(16), np.int64(210), np.int64(213)], np.float64(104.65412695412729))","([np.int64(213)], np.float64(145.56949814735393))"
66,"([np.int64(12), np.int64(39), np.int64(43), np.int64(55), np.int64(58), np.int64(71), np.int64(72), np.int64(84), np.int64(86), np.int64(94), np.int64(97), np.int64(105), np.int64(107), np.int64(115), np.int64(125), np.int64(130), np.int64(134), np.int64(139), np.int64(141), np.int64(149), np.int64(152), np.int64(177), np.int64(184), np.int64(197), np.int64(199), np.int64(204), np.int64(211), np.int64(221), np.int64(224), np.int64(230), np.int64(231), np.int64(235)], np.float64(2.3048126993314657))","([np.int64(12), np.int64(86), np.int64(107), np.int64(134), np.int64(141), np.int64(197), np.int64(204), np.int64(211), np.int64(221), np.int64(224), np.int64(235)], np.float64(1.2052955462151491))","([np.int64(197)], np.float64(95.24342704535401))","([np.int64(107), np.int64(197), np.int64(204), np.int64(211), np.int64(221), np.int64(235)], np.float64(61.64660435714724))","([np.int64(140), np.int64(197)], np.float64(119.05829586810884))"
67,"([np.int64(0), np.int64(7), np.int64(9), np.int64(32), np.int64(41), np.int64(51), np.int64(53), np.int64(63), np.int64(65), np.int64(67), np.int64(83), np.int64(85), np.int64(93), np.int64(105), np.int64(110), np.int64(116), np.int64(122), np.int64(127), np.int64(130), np.int64(138), np.int64(149), np.int64(167), np.int64(180), np.int64(197), np.int64(201), np.int64(204), np.int64(225), np.int64(242)], np.float64(9.138929563671866))","([np.int64(9), np.int64(53), np.int64(65), np.int64(93), np.int64(116), np.int64(138), np.int64(149), np.int64(167), np.int64(180), np.int64(204), np.int64(225)], np.float64(0.7187034986146636))","([], np.float64(97.75251037671642))","([np.int64(110), np.int64(138), np.int64(171), np.int64(204), np.int64(243)], np.float64(97.21579318036908))","([np.int64(34), np.int64(102), np.int64(171), np.int64(179)], np.float64(148.74584288563943))"
68,"([np.int64(0), np.int64(7), np.int64(11), np.int64(21), np.int64(22), np.int64(35), np.int64(36), np.int64(42), np.int64(44), np.int64(53), np.int64(61), np.int64(67), np.int64(69), np.int64(71), np.int64(82), np.int64(93), np.int64(103), np.int64(115), np.int64(123), np.int64(128), np.int64(157), np.int64(170), np.int64(180), np.int64(183), np.int64(184), np.int64(208), np.int64(213), np.int64(218), np.int64(223), np.int64(245)], np.float64(6.231418374203049))","([np.int64(0), np.int64(36), np.int64(42), np.int64(53), np.int64(82), np.int64(93), np.int64(123), np.int64(157), np.int64(170), np.int64(184), np.int64(218)], np.float64(0.13460358891799504))","([np.int64(53), np.int64(170)], np.float64(87.45869530544749))","([np.int64(0), np.int64(22), np.int64(36), np.int64(44), np.int64(53), np.int64(93), np.int64(170), np.int64(180), np.int64(184)], np.float64(68.69064057406757))","([np.int64(170), np.int64(180)], np.float64(135.1947078426039))"
69,"([np.int64(4), np.int64(11), np.int64(16), np.int64(22), np.int64(32), np.int64(33), np.int64(36), np.int64(53), np.int64(63), np.int64(66), np.int64(70), np.int64(71), np.int64(76), np.int64(84), np.int64(85), np.int64(100), np.int64(101), np.int64(104), np.int64(108), np.int64(141), np.int64(172), np.int64(173), np.int64(181), np.int64(182), np.int64(191), np.int64(193), np.int64(202), np.int64(214), np.int64(221), np.int64(225), np.int64(226), np.int64(230), np.int64(237), np.int64(238), np.int64(242)], np.float64(6.558001384139301))","([np.int64(4), np.int64(11), np.int64(33), np.int64(66), np.int64(71), np.int64(76), np.int64(84), np.int64(100), np.int64(104), np.int64(108), np.int64(214)], np.float64(0.6253179309069319))","([], np.float64(99.20551010477298))","([np.int64(40), np.int64(76), np.int64(84), np.int64(100), np.int64(226)], np.float64(91.59735416015504))","([], np.float64(99.3485792460563))"
70,"([np.int64(16), np.int64(28), np.int64(30), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(42), np.int64(48), np.int64(56), np.int64(60), np.int64(68), np.int64(69), np.int64(72), np.int64(83), np.int64(86), np.int64(96), np.int64(97), np.int64(111), np.int64(114), np.int64(116), np.int64(125), np.int64(127), np.int64(131), np.int64(135), np.int64(141), np.int64(148), np.int64(166), np.int64(167), np.int64(173), np.int64(182), np.int64(188), np.int64(190), np.int64(193), np.int64(197), np.int64(201), np.int64(206), np.int64(225), np.int64(241), np.int64(247)], np.float64(40.12153012106463))","([np.int64(30), np.int64(34), np.int64(35), np.int64(42), np.int64(69), np.int64(83), np.int64(141), np.int64(166), np.int64(167), np.int64(241), np.int64(247)], np.float64(0.3404795678350023))","([], np.float64(92.80711142389964))","([np.int64(42), np.int64(83), np.int64(86), np.int64(113)], np.float64(101.46928827376881))","([], np.float64(93.09018949853862))"
71,"([np.int64(2), np.int64(6), np.int64(13), np.int64(16), np.int64(39), np.int64(42), np.int64(43), np.int64(44), np.int64(50), np.int64(54), np.int64(55), np.int64(56), np.int64(57), np.int64(58), np.int64(65), np.int64(78), np.int64(81), np.int64(82), np.int64(92), np.int64(103), np.int64(110), np.int64(126), np.int64(129), np.int64(131), np.int64(156), np.int64(159), np.int64(160), np.int64(164), np.int64(177), np.int64(184), np.int64(185), np.int64(191), np.int64(196), np.int64(201), np.int64(209), np.int64(211), np.int64(213), np.int64(217), np.int64(219), np.int64(229), np.int64(230), np.int64(233), np.int64(235), np.int64(240), np.int64(241), np.int64(249)], np.float64(1.440077455673371))","([np.int64(39), np.int64(44), np.int64(57), np.int64(82), np.int64(129), np.int64(159), np.int64(191), np.int64(209), np.int64(233), np.int64(235), np.int64(249)], np.float64(5.264104930791072))","([np.int64(209)], np.float64(97.01912558481219))","([np.int64(44), np.int64(81), np.int64(82), np.int64(159), np.int64(201), np.int64(209)], np.float64(90.25176968413999))","([np.int64(194), np.int64(209)], np.float64(137.24215792493686))"
72,"([np.int64(15), np.int64(19), np.int64(24), np.int64(30), np.int64(31), np.int64(34), np.int64(35), np.int64(41), np.int64(66), np.int64(73), np.int64(79), np.int64(84), np.int64(85), np.int64(87), np.int64(95), np.int64(96), np.int64(101), np.int64(102), np.int64(112), np.int64(123), np.int64(126), np.int64(141), np.int64(143), np.int64(145), np.int64(151), np.int64(153), np.int64(155), np.int64(175), np.int64(184), np.int64(194), np.int64(225), np.int64(232), np.int64(234), np.int64(249)], np.float64(1.069970012915278))","([np.int64(24), np.int64(31), np.int64(34), np.int64(35), np.int64(85), np.int64(87), np.int64(96), np.int64(101), np.int64(126), np.int64(141), np.int64(175)], np.float64(2.759340443905963))","([np.int64(34), np.int64(175)], np.float64(91.1976647082672))","([np.int64(25), np.int64(31), np.int64(34), np.int64(35), np.int64(62), np.int64(87), np.int64(101), np.int64(152), np.int64(175)], np.float64(66.5684544274954))","([], np.float64(97.17929025189102))"
73,"([np.int64(33), np.int64(39), np.int64(46), np.int64(61), np.int64(63), np.int64(68), np.int64(112), np.int64(116), np.int64(120), np.int64(122), np.int64(123), np.int64(140), np.int64(154), np.int64(161), np.int64(166), np.int64(172), np.int64(182), np.int64(190), np.int64(191), np.int64(194), np.int64(215), np.int64(218), np.int64(221), np.int64(243), np.int64(249)], np.float64(6.799887597991123))","([np.int64(46), np.int64(61), np.int64(68), np.int64(122), np.int64(123), np.int64(154), np.int64(166), np.int64(172), np.int64(190), np.int64(218), np.int64(243)], np.float64(0.3192258588260929))","([np.int64(68), np.int64(194)], np.float64(94.92358463302519))","([np.int64(68), np.int64(76), np.int64(120), np.int64(122), np.int64(166), np.int64(172), np.int64(173), np.int64(194), np.int64(215), np.int64(218), np.int64(248)], np.float64(78.07919150380873))","([np.int64(82), np.int64(122), np.int64(172), np.int64(194)], np.float64(137.9724703622054))"
74,"([np.int64(5), np.int64(11), np.int64(29), np.int64(54), np.int64(61), np.int64(66), np.int64(81), np.int64(84), np.int64(85), np.int64(91), np.int64(96), np.int64(100), np.int64(108), np.int64(112), np.int64(118), np.int64(129), np.int64(143), np.int64(145), np.int64(151), np.int64(153), np.int64(166), np.int64(177), np.int64(178), np.int64(189), np.int64(193), np.int64(197), np.int64(204), np.int64(214), np.int64(218), np.int64(225), np.int64(238), np.int64(242), np.int64(249)], np.float64(3.862688316942199))","([np.int64(11), np.int64(91), np.int64(112), np.int64(151), np.int64(153), np.int64(177), np.int64(193), np.int64(197), np.int64(204), np.int64(238), np.int64(249)], np.float64(3.1141036665673876))","([np.int64(91)], np.float64(85.12742489273008))","([np.int64(14), np.int64(91), np.int64(151), np.int64(204)], np.float64(74.00054100836527))","([], np.float64(89.22434592364891))"
75,"([np.int64(1), np.int64(12), np.int64(28), np.int64(40), np.int64(45), np.int64(50), np.int64(64), np.int64(70), np.int64(81), np.int64(83), np.int64(91), np.int64(93), np.int64(101), np.int64(114), np.int64(117), np.int64(126), np.int64(127), np.int64(129), np.int64(136), np.int64(138), np.int64(140), np.int64(143), np.int64(147), np.int64(150), np.int64(152), np.int64(163), np.int64(179), np.int64(206), np.int64(207), np.int64(212), np.int64(215), np.int64(218)], np.float64(17.698638017098688))","([np.int64(40), np.int64(64), np.int64(70), np.int64(93), np.int64(101), np.int64(129), np.int64(136), np.int64(150), np.int64(163), np.int64(206), np.int64(207)], np.float64(0.5261242655214978))","([np.int64(40)], np.float64(103.73283415717266))","([np.int64(40), np.int64(64), np.int64(101), np.int64(147), np.int64(179), np.int64(182)], np.float64(95.6900775041788))","([np.int64(40), np.int64(64), np.int64(104), np.int64(218), np.int64(237)], np.float64(117.08013408351022))"
76,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(37), np.int64(73), np.int64(76), np.int64(88), np.int64(97), np.int64(109), np.int64(131), np.int64(136), np.int64(148), np.int64(167), np.int64(174), np.int64(188), np.int64(190), np.int64(193), np.int64(196), np.int64(217), np.int64(220), np.int64(223), np.int64(225), np.int64(228), np.int64(238), np.int64(242)], np.float64(2.240302053134599))","([np.int64(0), np.int64(3), np.int64(73), np.int64(131), np.int64(136), np.int64(148), np.int64(188), np.int64(193), np.int64(217), np.int64(220), np.int64(223)], np.float64(0.15867729668419667))","([np.int64(131), np.int64(217)], np.float64(98.98103812421684))","([np.int64(73), np.int64(88), np.int64(131), np.int64(217), np.int64(220), np.int64(228), np.int64(238), np.int64(245)], np.float64(84.87683737179627))","([], np.float64(102.06818011583448))"
77,"([np.int64(2), np.int64(6), np.int64(13), np.int64(14), np.int64(18), np.int64(19), np.int64(37), np.int64(39), np.int64(51), np.int64(63), np.int64(74), np.int64(77), np.int64(93), np.int64(110), np.int64(146), np.int64(152), np.int64(154), np.int64(163), np.int64(203), np.int64(215), np.int64(217), np.int64(226)], np.float64(6.504339447427222))","([np.int64(2), np.int64(19), np.int64(37), np.int64(63), np.int64(74), np.int64(93), np.int64(110), np.int64(154), np.int64(215), np.int64(217), np.int64(226)], np.float64(2.9247363923311425))","([np.int64(37)], np.float64(92.05510834833996))","([np.int64(2), np.int64(5), np.int64(37), np.int64(39), np.int64(157), np.int64(217), np.int64(232)], np.float64(83.89555017989765))","([], np.float64(99.0078374787887))"
78,"([np.int64(6), np.int64(41), np.int64(49), np.int64(66), np.int64(78), np.int64(79), np.int64(93), np.int64(119), np.int64(126), np.int64(140), np.int64(166), np.int64(178), np.int64(181), np.int64(185), np.int64(189), np.int64(190), np.int64(202), np.int64(206), np.int64(219)], np.float64(3.62450943803146))","([np.int64(41), np.int64(49), np.int64(66), np.int64(79), np.int64(126), np.int64(140), np.int64(178), np.int64(189), np.int64(202), np.int64(206), np.int64(219)], np.float64(1.8765940172402438))","([np.int64(41), np.int64(79)], np.float64(97.23600078644304))","([np.int64(41), np.int64(49), np.int64(66), np.int64(74), np.int64(79), np.int64(90), np.int64(178), np.int64(188), np.int64(219)], np.float64(78.82295456703017))","([], np.float64(99.963513298728))"
79,"([np.int64(8), np.int64(24), np.int64(26), np.int64(53), np.int64(54), np.int64(57), np.int64(61), np.int64(63), np.int64(65), np.int64(73), np.int64(80), np.int64(90), np.int64(107), np.int64(115), np.int64(122), np.int64(125), np.int64(130), np.int64(140), np.int64(144), np.int64(148), np.int64(151), np.int64(156), np.int64(159), np.int64(160), np.int64(178), np.int64(188), np.int64(207), np.int64(217), np.int64(218), np.int64(229), np.int64(238)], np.float64(1.2130052124824238))","([np.int64(24), np.int64(61), np.int64(65), np.int64(90), np.int64(107), np.int64(125), np.int64(144), np.int64(160), np.int64(188), np.int64(207), np.int64(229)], np.float64(0.4417640844347825))","([np.int64(90), np.int64(229)], np.float64(84.04809021840232))","([np.int64(7), np.int64(25), np.int64(61), np.int64(65), np.int64(90), np.int64(125), np.int64(229)], np.float64(70.88762525119391))","([np.int64(90), np.int64(229)], np.float64(118.53018631723701))"
80,"([np.int64(19), np.int64(25), np.int64(39), np.int64(45), np.int64(53), np.int64(55), np.int64(64), np.int64(66), np.int64(78), np.int64(85), np.int64(86), np.int64(91), np.int64(123), np.int64(128), np.int64(129), np.int64(151), np.int64(152), np.int64(172), np.int64(174), np.int64(177), np.int64(182), np.int64(187), np.int64(188), np.int64(189), np.int64(190), np.int64(195), np.int64(201), np.int64(205), np.int64(208), np.int64(209), np.int64(230), np.int64(237), np.int64(238), np.int64(241)], np.float64(46.23837617147283))","([np.int64(35), np.int64(39), np.int64(64), np.int64(123), np.int64(151), np.int64(177), np.int64(182), np.int64(187), np.int64(189), np.int64(230), np.int64(241)], np.float64(0.6470417008018367))","([], np.float64(96.75928224277797))","([np.int64(64), np.int64(151), np.int64(182), np.int64(238), np.int64(241)], np.float64(79.69976013651004))","([], np.float64(97.10610650455413))"
81,"([np.int64(0), np.int64(8), np.int64(9), np.int64(10), np.int64(16), np.int64(19), np.int64(24), np.int64(29), np.int64(31), np.int64(39), np.int64(43), np.int64(44), np.int64(59), np.int64(85), np.int64(86), np.int64(92), np.int64(97), np.int64(102), np.int64(104), np.int64(106), np.int64(113), np.int64(118), np.int64(134), np.int64(136), np.int64(144), np.int64(154), np.int64(158), np.int64(184), np.int64(197), np.int64(203), np.int64(214), np.int64(217), np.int64(226), np.int64(235), np.int64(246)], np.float64(2.120240151523888))","([np.int64(9), np.int64(19), np.int64(39), np.int64(59), np.int64(113), np.int64(118), np.int64(158), np.int64(203), np.int64(214), np.int64(217), np.int64(246)], np.float64(0.2883619683510341))","([np.int64(19), np.int64(39), np.int64(158)], np.float64(82.73742863482406))","([np.int64(39), np.int64(158)], np.float64(90.70138280924883))","([np.int64(39), np.int64(100), np.int64(116), np.int64(124), np.int64(136)], np.float64(133.62517211098813))"
82,"([np.int64(9), np.int64(15), np.int64(46), np.int64(50), np.int64(66), np.int64(71), np.int64(85), np.int64(96), np.int64(103), np.int64(104), np.int64(124), np.int64(175), np.int64(210), np.int64(217), np.int64(234), np.int64(243)], np.float64(70.25320388604155))","([np.int64(46), np.int64(66), np.int64(85), np.int64(104), np.int64(153), np.int64(175), np.int64(181), np.int64(210), np.int64(217), np.int64(233), np.int64(234)], np.float64(3.264808508303619))","([np.int64(217)], np.float64(91.5840565544358))","([np.int64(15), np.int64(37), np.int64(46), np.int64(85), np.int64(159), np.int64(217)], np.float64(88.3353116369147))","([np.int64(159), np.int64(217)], np.float64(128.1664212560823))"
83,"([np.int64(1), np.int64(5), np.int64(12), np.int64(17), np.int64(22), np.int64(28), np.int64(35), np.int64(40), np.int64(50), np.int64(55), np.int64(56), np.int64(63), np.int64(84), np.int64(86), np.int64(89), np.int64(95), np.int64(96), np.int64(99), np.int64(100), np.int64(112), np.int64(117), np.int64(119), np.int64(128), np.int64(132), np.int64(134), np.int64(136), np.int64(138), np.int64(142), np.int64(144), np.int64(147), np.int64(154), np.int64(159), np.int64(165), np.int64(168), np.int64(170), np.int64(174), np.int64(176), np.int64(188), np.int64(192), np.int64(201), np.int64(210), np.int64(211), np.int64(221), np.int64(226), np.int64(234), np.int64(241)], np.float64(2.3263989212601843))","([np.int64(17), np.int64(50), np.int64(86), np.int64(128), np.int64(132), np.int64(144), np.int64(165), np.int64(168), np.int64(174), np.int64(210), np.int64(226)], np.float64(0.10911443583815614))","([np.int64(144), np.int64(168)], np.float64(102.03105030059152))","([np.int64(17), np.int64(86), np.int64(89), np.int64(125), np.int64(144), np.int64(165), np.int64(168)], np.float64(74.02818233590011))","([np.int64(89), np.int64(246)], np.float64(181.74692873346237))"
84,"([np.int64(18), np.int64(19), np.int64(30), np.int64(38), np.int64(46), np.int64(53), np.int64(54), np.int64(62), np.int64(90), np.int64(93), np.int64(99), np.int64(122), np.int64(127), np.int64(136), np.int64(137), np.int64(145), np.int64(149), np.int64(150), np.int64(151), np.int64(164), np.int64(169), np.int64(208), np.int64(216), np.int64(219), np.int64(222), np.int64(244), np.int64(246)], np.float64(0.9584230121380013))","([np.int64(18), np.int64(46), np.int64(54), np.int64(62), np.int64(99), np.int64(122), np.int64(150), np.int64(151), np.int64(164), np.int64(222), np.int64(246)], np.float64(0.4859494816596439))","([np.int64(18), np.int64(122)], np.float64(94.02763752731494))","([np.int64(18), np.int64(62), np.int64(99), np.int64(122), np.int64(164)], np.float64(65.72198545529109))","([np.int64(122), np.int64(150)], np.float64(114.80514034339453))"
85,"([np.int64(4), np.int64(9), np.int64(27), np.int64(33), np.int64(38), np.int64(41), np.int64(49), np.int64(61), np.int64(67), np.int64(96), np.int64(101), np.int64(102), np.int64(133), np.int64(137), np.int64(139), np.int64(143), np.int64(148), np.int64(160), np.int64(163), np.int64(167), np.int64(185), np.int64(189), np.int64(203), np.int64(205), np.int64(206), np.int64(207), np.int64(209), np.int64(212), np.int64(218), np.int64(221), np.int64(244)], np.float64(2.70025636906634))","([np.int64(33), np.int64(61), np.int64(133), np.int64(139), np.int64(148), np.int64(163), np.int64(167), np.int64(185), np.int64(205), np.int64(209), np.int64(244)], np.float64(1.663810392565032))","([], np.float64(109.36457323365033))","([np.int64(33), np.int64(96), np.int64(133), np.int64(148)], np.float64(96.79761789884945))","([np.int64(33), np.int64(148), np.int64(236)], np.float64(127.74283429404075))"
86,"([np.int64(2), np.int64(7), np.int64(9), np.int64(13), np.int64(25), np.int64(35), np.int64(59), np.int64(75), np.int64(78), np.int64(88), np.int64(94), np.int64(96), np.int64(99), np.int64(131), np.int64(140), np.int64(144), np.int64(162), np.int64(165), np.int64(176), np.int64(183), np.int64(189), np.int64(191), np.int64(205), np.int64(230), np.int64(237), np.int64(242), np.int64(248)], np.float64(6.036076095227375))","([np.int64(7), np.int64(13), np.int64(25), np.int64(35), np.int64(59), np.int64(78), np.int64(88), np.int64(94), np.int64(176), np.int64(183), np.int64(189)], np.float64(0.49340316481260876))","([np.int64(7), np.int64(13), np.int64(78)], np.float64(79.75289107528866))","([np.int64(7), np.int64(13), np.int64(78), np.int64(135), np.int64(140)], np.float64(74.43085967698902))","([], np.float64(92.3338974198173))"
87,"([np.int64(17), np.int64(24), np.int64(27), np.int64(44), np.int64(47), np.int64(56), np.int64(84), np.int64(96), np.int64(103), np.int64(108), np.int64(123), np.int64(128), np.int64(134), np.int64(135), np.int64(142), np.int64(162), np.int64(192), np.int64(224), np.int64(227), np.int64(232), np.int64(233), np.int64(235), np.int64(247)], np.float64(2.048782257459513))","([np.int64(24), np.int64(44), np.int64(84), np.int64(96), np.int64(103), np.int64(128), np.int64(162), np.int64(192), np.int64(224), np.int64(227), np.int64(235), np.int64(247)], np.float64(4.368266691425351))","([np.int64(24), np.int64(235)], np.float64(82.32052351914483))","([np.int64(24), np.int64(84), np.int64(96), np.int64(153), np.int64(233), np.int64(235), np.int64(247)], np.float64(73.40573693431047))","([], np.float64(97.85320489793672))"
88,"([np.int64(0), np.int64(7), np.int64(11), np.int64(37), np.int64(39), np.int64(50), np.int64(66), np.int64(69), np.int64(101), np.int64(106), np.int64(122), np.int64(124), np.int64(138), np.int64(150), np.int64(159), np.int64(164), np.int64(168), np.int64(180), np.int64(181), np.int64(185), np.int64(191), np.int64(200), np.int64(205), np.int64(207), np.int64(210), np.int64(223), np.int64(237), np.int64(247)], np.float64(3.9401681835796154))","([np.int64(7), np.int64(50), np.int64(69), np.int64(122), np.int64(124), np.int64(138), np.int64(181), np.int64(200), np.int64(205), np.int64(223), np.int64(237)], np.float64(0.48776419047588604))","([np.int64(181)], np.float64(98.01749913631073))","([np.int64(7), np.int64(124), np.int64(138), np.int64(150), np.int64(180), np.int64(181), np.int64(184), np.int64(210), np.int64(237), np.int64(247)], np.float64(79.27268016949157))","([np.int64(124), np.int64(138), np.int64(181), np.int64(210), np.int64(237)], np.float64(91.71266781342146))"
89,"([np.int64(5), np.int64(7), np.int64(10), np.int64(18), np.int64(28), np.int64(30), np.int64(32), np.int64(48), np.int64(68), np.int64(70), np.int64(81), np.int64(82), np.int64(89), np.int64(95), np.int64(98), np.int64(101), np.int64(104), np.int64(115), np.int64(128), np.int64(144), np.int64(146), np.int64(147), np.int64(160), np.int64(166), np.int64(170), np.int64(183), np.int64(199), np.int64(208), np.int64(228), np.int64(233), np.int64(240)], np.float64(2.5035237155310166))","([np.int64(10), np.int64(18), np.int64(28), np.int64(30), np.int64(48), np.int64(70), np.int64(81), np.int64(104), np.int64(115), np.int64(170), np.int64(240)], np.float64(0.04636077012702339))","([np.int64(70), np.int64(104)], np.float64(92.90179492271336))","([np.int64(70), np.int64(104), np.int64(116), np.int64(128)], np.float64(101.5433074084273))","([np.int64(104)], np.float64(148.73960512860793))"
90,"([np.int64(0), np.int64(2), np.int64(8), np.int64(11), np.int64(14), np.int64(25), np.int64(31), np.int64(35), np.int64(44), np.int64(47), np.int64(51), np.int64(54), np.int64(56), np.int64(75), np.int64(91), np.int64(93), np.int64(120), np.int64(124), np.int64(128), np.int64(150), np.int64(159), np.int64(170), np.int64(183), np.int64(199), np.int64(200), np.int64(205), np.int64(206), np.int64(211), np.int64(224), np.int64(226), np.int64(230), np.int64(232), np.int64(235), np.int64(242)], np.float64(13.482717420783422))","([np.int64(11), np.int64(14), np.int64(25), np.int64(56), np.int64(124), np.int64(159), np.int64(170), np.int64(183), np.int64(206), np.int64(211), np.int64(230)], np.float64(3.774679793540742))","([np.int64(14)], np.float64(93.5973324347276))","([np.int64(14), np.int64(47), np.int64(117), np.int64(164), np.int64(223)], np.float64(107.1075510917537))","([np.int64(117), np.int64(199)], np.float64(146.83402770878973))"
91,"([np.int64(0), np.int64(4), np.int64(6), np.int64(7), np.int64(20), np.int64(21), np.int64(23), np.int64(27), np.int64(29), np.int64(33), np.int64(40), np.int64(41), np.int64(54), np.int64(58), np.int64(66), np.int64(67), np.int64(84), np.int64(88), np.int64(100), np.int64(108), np.int64(111), np.int64(112), np.int64(121), np.int64(122), np.int64(124), np.int64(126), np.int64(127), np.int64(128), np.int64(144), np.int64(145), np.int64(146), np.int64(148), np.int64(149), np.int64(150), np.int64(157), np.int64(164), np.int64(181), np.int64(182), np.int64(185), np.int64(201), np.int64(204), np.int64(215), np.int64(219), np.int64(222), np.int64(223), np.int64(230), np.int64(244), np.int64(245), np.int64(247), np.int64(249)], np.float64(1.2407646930894516))","([np.int64(20), np.int64(29), np.int64(33), np.int64(145), np.int64(146), np.int64(148), np.int64(181), np.int64(182), np.int64(215), np.int64(219), np.int64(223)], np.float64(3.4326857432295452))","([], np.float64(97.76186773071788))","([np.int64(20), np.int64(85), np.int64(128), np.int64(181), np.int64(215), np.int64(223)], np.float64(81.39018422928734))","([np.int64(223), np.int64(227)], np.float64(166.46759728565127))"
92,"([np.int64(2), np.int64(21), np.int64(37), np.int64(38), np.int64(39), np.int64(43), np.int64(52), np.int64(62), np.int64(115), np.int64(139), np.int64(142), np.int64(163), np.int64(177), np.int64(191), np.int64(221), np.int64(222), np.int64(226), np.int64(229), np.int64(230)], np.float64(0.9154336029218044))","([np.int64(2), np.int64(21), np.int64(37), np.int64(38), np.int64(39), np.int64(62), np.int64(142), np.int64(163), np.int64(177), np.int64(226), np.int64(229)], np.float64(1.0845024547916242))","([np.int64(2), np.int64(226)], np.float64(96.91377482436027))","([np.int64(2), np.int64(5), np.int64(37), np.int64(39), np.int64(115), np.int64(163), np.int64(226), np.int64(228)], np.float64(78.07342249308455))","([np.int64(226)], np.float64(207.45861557594722))"
